"","labsampnum","pedon_key","site_key","latitude","longitude","hzn_desgn","hzn_top","hzn_bot","horizon_ap","land_cover_simple","clay_total","claysilt","ph_h2o","al_fe","ca_mg","MCI","ET","prcp_mean","temp_mean","NPP","AI","AI_factor","SOC_NPP_Ratio","SOC_NPP_Ratio_factor","fraction_quant_method","WS_mgpg_OC","POM_mgpg_OC","MAOM_mgpg_OC","fMAOM"
"640","18N01286",74103,134748,45.27,-67.58,"E",7,13,"0","forest",7.9,56.4,4.4,0.255,1.31,-1.10891292243924,968,1637.00750350952,6.081983195,0.796872727272727,1.1518,"Humid",17.3243596624874,"low","MIR prediction",13.8053097325,4.56259581,9.2427139225,0.669504277817187
"641","18N06234",74965,135561,31.8,-88.18,"A",0,10,"0","forest",36.5,85.7,4.8,0.525,16.95,0.169548162023926,1535,2004.80499618128,18.1810165,0.405057142857143,0.9881,"Humid",48.438157963603,"high","MIR prediction",19.62022187,5.501748425,14.118473445,0.719587858819662
"642","07N00030",33611,33445,47.84,-89.18,"E",3,13,"0","forest",2.5,8,4.8,0.12,2.76,-1.29869398089159,790,1017.29499889351,3.819589,0.795140909090909,0.9181,"Humid",14.6486794187422,"low","MIR prediction",11.64776427,5.0554232225,6.5923410475,0.565974799514036
"643","09N04591",40377,39746,37.85,-105.43,"A",0,31,"0","grassland",4.9,20.2,5.6,0.17,8.22,-0.937642542431934,1308,516.970000013709,3.5847865,0.499713636363636,0.3462,"Arid",27.2657475422287,"low","MIR prediction",13.6250658525,2.9688926025,10.65617325,0.782100678657986
"644","16N05933",73371,134104,34.11,-82.19,"A",0,9,"0","forest",46.6,94.8,5.7,0.76,12.85,0.423500113049927,1502,1477.96250186116,16.0827475,0.7619,0.7898,"Humid",23.9233938541803,"low","MIR prediction",18.2272337775,11.296837185,6.9303965925,0.380222071933647
"645","03N01612",29572,29496,41.12,-87.63,"Ap",0,20,"1","cropland",19.6,42.2,6.5,0.195,21.5,-0.245607432277525,1147,1274.04999735951,9.8203422,0.472513636363636,0.8504,"Humid",41.3284553601147,"low","MIR prediction",19.5282587275,3.2512387175,16.27702001,0.833511079361031
"646","09N02319",40042,39423,42.46,-76.19,"A",0,3,"0","forest",24.5,88.2,4.5,0.93,8.25,0.52798462169169,976,1381.719999291,6.8008658,0.645763636363636,1.0496,"Humid",107.734738490019,"high","MIR prediction",69.57117649,24.501938935,45.069237555,0.647814796713667
"647","18N05578",74906,135502,71.3,-156.61,"Cg1",10,30,"0","grassland",30.7,67.2,5.1,0.46,8.49,-0.365854327920471,231,108.327500120271,-12.8265915,0.0608272727272727,0.4748,"Arid",414.118985129278,"high","MIR prediction",25.18972845,1.598249245,23.591479205,0.936551549248638
"648","03N00637",29673,29588,48.23,-99.35,"Ap",0,19,"1","cropland",30.9,57.5,8.1,0.02,69.03,1.72170644886861,1075,617.834997299127,4.2126685,0.410404545454546,0.4089,"Arid",54.0977869602056,"high","MIR prediction",22.2019776675,3.67901865,18.5229590175,0.834293201033822
"649","02N00650",28542,28481,34.45,-81.56,"A",0,15,"0","forest",13.3,28.2,4.1,0.04,1.52,-1.51293795120706,1500,1528.48750151694,16.174223,0.6744,0.7929,"Humid",9.50683808199881,"low","MIR prediction",6.4114116025,1.8543403725,4.55707123,0.710775023120191
"650","05N03877",33089,32947,45.1,-119.49,"A",3,10,"0","forest",12,71.7,5.6,0.7,12.39,0.285604757468258,1205,1047.4925005734,3.82770165,0.583168181818182,0.4512,"Arid",76.1151688036353,"high","MIR prediction",44.3879446,10.8805705425,33.5073740575,0.754875549193598
"651","03N01780",29752,29667,44.63,-119.58,"A",0,25,"0","grassland",20.6,68,6.5,0.44,31.05,0.689420676699261,1406,935.637502461672,4.74320825,0.249,0.3134,"Arid",151.963263554217,"high","MIR prediction",37.838852625,2.5127090325,35.3261435925,0.933594470810147
"652","15N02424",73380,134113,37.56,-112.83,"A",0,15,"0","grassland",25.7,68.3,7,0.36,22.4,0.115908025175149,1450,1222.85250225663,2.4733314,0.277054545454545,0.3915,"Arid",65.0337612777267,"high","MIR prediction",18.01789917,4.33850025,13.67939892,0.759211647869378
"653","09N01512",35159,34939,42.81,-77.4,"Ap",0,33,"1","cropland",29.7,87.2,5.7,0.5,12.38,-0.100188673727343,1037,1070.62749816943,8.2441483,0.649977272727273,0.8346,"Humid",34.8949288793314,"low","MIR prediction",22.680910705,5.3655950325,17.3153156725,0.763431235090699
"654","03N01749",29952,29850,43.53,-119.76,"A1",0,25,"0","grassland",14.9,44.3,6.7,0.4,14.89,-0.171147368645018,1445,472.245001599193,6.846928725,0.134504545454545,0.1798,"Arid",169.02463538069,"high","MIR prediction",22.7345817525,6.2082209375,16.526360815,0.72692609852753
"655","04N06869",32231,32112,38.34,-78.68,"Ap",0,5,"1","cropland",11.6,59.3,4.2,0.23,11.88,-0.644597418986884,1264,1364.3574988246,11.749603,0.815136363636364,0.8175,"Humid",57.7836315139687,"high","MIR prediction",47.10153927,15.2563081425,31.8452311275,0.676097461379206
"656","18N02720",74829,135425,18.03,-67.07,"Ap",0,23,"1","cropland",52.4,84,5.8,0.69,39.96,1.60305154680765,1962,1407.0850022235,25.881189,0.929109090909091,0.5503,"Arid",27.3888406151543,"low","MIR prediction",25.447220805,3.0290770275,22.4181437775,0.880966292912237
"657","18N02980",74850,135446,63.87,-149.24,"C1",7,14,"0","shrubland",19.7,69.2,5,0.955,7.03,0.516997346215155,590,595.709999263287,-3.53299985,0.290236363636364,0.7048,"Humid",76.8060838094343,"high","MIR prediction",22.29191847,3.841270985,18.450647485,0.827683248071739
"658","10N02056",43924,43210,40.55,-110.35,"A",0,13,"0","grassland",4.9,25.1,5.4,0.075,2.68,-1.38926715742665,1423,641.992498904467,3.87781925,0.367918181818182,0.2283,"Arid",17.2231360424625,"low","MIR prediction",6.33670489795,0.58081627545,5.7558886225,0.908340961934664
"659","17N02436",73978,134623,44.53,-111.41,"A",10,22,"0","forest",14.6,49.4,6,0.435,21.94,0.238095966608923,1123,1428.25749891996,0.26115345,0.342295454545455,0.6015,"Arid",63.7807324128544,"high","MIR prediction",21.8318547925,8.2658247075,13.566030085,0.621386969359122
"660","04N04385",31776,31657,36.68,-114.28,"Az1",0,5,"0","shrubland",14.1,73.7,8.6,0.145,191.97,7.92318446057676,2858,221.525001622736,19.4405595,0.0700863636363636,0.0468,"Arid",162.58758788832,"high","MIR prediction",11.3951728075,4.94250117,6.4526716375,0.566263605344626
"661","04N05494",31858,31739,43.22,-121.79,"A",1,10,"0","forest",3.1,42.9,5.7,1.265,5.26,1.02840844253082,1317,1237.80250163749,5.54434285,0.5807,0.501,"Arid",114.513906457723,"high","MIR prediction",66.49822548,33.6749096725,32.8233158075,0.493596867744568
"662","10N02299",51819,51093,42.74,-111.55,"A",3,19,"0","grassland",14.1,65.3,5.4,0.375,9.55,-0.478217117288413,1305,789.094999488443,4.86972095,0.18175,0.3417,"Arid",83.4465849243466,"high","MIR prediction",15.16641681,1.5355546875,13.6308621225,0.898752968038731
"663","02N00165",28888,28815,63.06,-141.82,"A",10,13,"0","forest",9.2,84.7,4.8,0.515,6.92,-0.33601482103141,601,399.292500223964,-4.72916685,0.471209090909091,0.4242,"Arid",127.663092686609,"high","MIR prediction",60.1560098475,25.256053755,34.8999560925,0.580157430337784
"664","10N02039",40499,39847,42.67,-77.12,"Ap",0,28,"1","cropland",16.4,55.8,6.9,0.25,9.94,-0.700126106936956,1032,1121.50250004977,8.0301371,0.898836363636364,0.8365,"Humid",17.423985598046,"low","MIR prediction",15.661311855,4.7053142125,10.9559976425,0.699558104961827
"665","17N00723",73609,134330,42.26,-74.47,"E",4,20,"0","forest",18.2,77.6,3.5,0.23,0.16,-1.21283344378652,911,1683.69250197709,3.82140005,0.913568181818182,1.4269,"Humid",29.3143762753439,"low","MIR prediction",26.780681435,7.07104505,19.709636385,0.735964707725519
"666","05N01016",31527,31408,46.78,-89.03,"A1",3,10,"0","forest",5.7,25,5.5,0.24,11.5,-0.643756024512109,935,1177.98250039667,5.028474315,0.760136363636364,0.8681,"Humid",51.367485056509,"high","MIR prediction",39.0462933,18.2228527925,20.8234405075,0.533301339195237
"667","04N04973",31339,31220,39.78,-99.32,"Ap",0,18,"1","cropland",22.4,94.2,6.4,0.175,14.84,-0.607043745460289,1656,728.627501484007,11.167622,0.368619047619048,0.3592,"Arid",40.3829464352151,"low","MIR prediction",14.885923255,2.5596715675,12.3262516875,0.828047510144173
"668","04N04368",31330,31211,45.26,-117.17,"A",5,13,"0","grassland",7.8,53.4,5,1.585,2.59,1.51544909604345,1075,1572.76000329852,-2.8529455,0.273995454545455,0.6349,"Arid",87.1319924890924,"high","MIR prediction",23.8737698875,4.2161572825,19.657612605,0.82339792574161
"669","17N00255",73498,134231,47.23,-114.16,"A1",0,15,"0","grassland",20.8,89.4,6.8,0.215,38.24,0.60455064967489,1292,557.832498975564,7.6592521,0.526968181818182,0.3008,"Arid",85.9075052478587,"high","MIR prediction",45.270521845,18.704862335,26.56565951,0.58682026244268
"670","17N03138",74057,134702,47.18,-118.19,"Ap1",0,8,"1","cropland",11.4,83.8,5.4,0.135,7,-1.06422239435978,1346,508.632499098778,8.5904192,0.259940909090909,0.2488,"Arid",47.1344509906097,"high","MIR prediction",12.25217204,4.447964945,7.804207095,0.636965190296169
"671","06N03568",33424,33275,34.09,-80.49,"Ap1",0,4,"1","cropland",4.2,10.2,5.3,0.04,0.98,-1.539119474534,1558,1475.45499898493,16.7933615,0.298209090909091,0.7603,"Humid",21.7240496349419,"low","MIR prediction",6.4783090925,1.446722615,5.0315864775,0.776682064047409
"672","07N00301",34070,33873,38.34,-119.44,"A1",0,5,"0","grassland",10.4,31.4,6.3,0.47,10.49,-0.249620293597307,1656,1024.98249952495,6.02011485,0.289527272727273,0.2631,"Arid",47.0475414429477,"high","MIR prediction",13.6215463625,6.176014295,7.4455320675,0.546599620142797
"673","11N00556",51909,51183,38.14,-89.73,"Ap1",0,26,"1","cropland",21.2,90.3,7.7,0.195,18.08,-0.411423746681513,1336,1547.22250062227,13.0975785,0.611014285714286,0.7916,"Humid",14.8869633413995,"low","MIR prediction",9.0961472725,1.328261905,7.7678853675,0.853975329861283
"674","11N02487",55523,54721,34.42,-103.94,"A",0,25,"0","grassland",26.1,44.1,8.3,0.105,57.11,1.3075297135502,2274,460.089999735355,14.2898517,0.217459090909091,0.1758,"Arid",95.778204881796,"high","MIR prediction",20.8278413625,5.512659675,15.3151816875,0.735322562763254
"675","16N02451",74423,135019,38.89,-78.15,"Ap",0,20,"1","cropland",32.7,82.6,5.8,0.27,8.2,-0.745957934395567,1233,1303.49249961227,11.42426,0.736981818181818,0.841,"Humid",30.9898921948241,"low","MIR prediction",22.838987095,15.00766898,7.831318115,0.342892532073564
"676","08N04012",34999,34779,43.04,-85.05,"Ap1",0,18,"1","cropland",14.1,45.7,7.3,0.185,11.06,-0.771048979340357,1056,1169.36749877222,8.259825,0.654268181818182,0.8148,"Humid",13.5700980297209,"low","MIR prediction",8.878483365,1.5308213,7.347662065,0.827580766098558
"677","19N02462",75777,136373,42.62,-121.95,"A",3,9,"0","grassland",24.5,65.1,8.8,0.215,71.32,2.20841137496259,1354,1045.80250183679,7.3984108465,0.625213636363636,0.4179,"Arid",48.4035527096192,"high","MIR prediction",30.2625612025,9.6526268875,20.609934315,0.68103734436388
"678","18N06689",75017,135613,44.93,-110.43,"A",5,15,"0","grassland",14.5,52.4,6.3,0.24,15,-0.474060965911536,1194,680.392499589827,3.6317207,0.328418181818182,0.431,"Arid",45.493514883325,"high","MIR prediction",14.9408974425,6.0871527375,8.853744705,0.59258453108815
"679","13N02227",69882,67954,35.92,-106.39,"A2",5,19,"0","grassland",6.7,58.7,5.2,0.2,4.19,-1.07523799310923,1371,738.562498420477,3.7456165,0.488104545454546,0.5111,"Arid",14.2899046115307,"low","MIR prediction",6.974967395,3.241409685,3.73355771,0.535279593231704
"680","04N02668",31558,31439,42.34,-89.63,"Ap",0,13,"1","cropland",27.3,89.4,6.9,0.345,20.07,-0.0259585436632025,1122,1172.6074986076,8.22785215,0.581786363636364,0.7704,"Humid",25.0163982385755,"low","MIR prediction",14.5541993625,2.5134188575,12.040780505,0.827306278078338
"681","01N05273",28519,28458,18.14,-66.8,"Ap",0,10,"1","cropland",57.7,89.7,4.9,1.065,8.38,0.794370878026584,1562,2840.25249655545,20.187737,1.58288181818182,1.3161,"Humid",26.6494170256207,"low","MIR prediction",42.182877675,12.877605245,29.30527243,0.694719612440476
"682","05N03872",33088,32946,43.16,-119.54,"A1",0,5,"0","grassland",21.1,71.8,5.7,0.515,22.5,0.419370611253426,1480,549.674999415874,6.56794518,0.124581818181818,0.1864,"Arid",172.784068667907,"high","MIR prediction",21.5257534275,4.5462321175,16.97952131,0.78880032548863
"683","04N04733",31333,31214,45.68,-118.1,"A",5,15,"0","grassland",8.7,83.5,5.7,1.62,23.86,2.61413921224029,1140,1942.95999978483,3.70964935,0.511068181818182,0.6288,"Arid",172.265227776048,"high","MIR prediction",88.03927675,40.19943638,47.83984037,0.543392019289845
"684","12N00052",54820,54019,41.41,-95.86,"A",0,18,"0","cropland",19.8,90.6,7.4,0.225,36.7,0.549150253299189,1304,1042.52750493959,10.005924,0.565386363636364,0.595,"Arid",50.1523289801825,"high","MIR prediction",28.35544291,5.6612141125,22.6942287975,0.800348238944154
"685","10N01436",43788,43074,44.3,-117.87,"A1",0,7,"0","grassland",16.8,63.8,6.9,0.205,15,-0.541489968841466,1419,599.909998966381,7.401482423,0.174913636363636,0.2035,"Arid",47.455407108703,"high","MIR prediction",8.3005978225,2.0402247675,6.260373055,0.754207490697879
"686","18N00513",74084,134729,44.4,-89.66,"A",4,9,"0","cropland",16.2,40.7,3.8,0.36,2.3,-0.858626454216713,1005,1148.31500250846,6.75712565,0.623204545454546,0.8074,"Humid",152.496448755333,"high","MIR prediction",95.03648003,44.946388755,50.090091275,0.527061726814673
"687","01N05425",28473,28412,35.33,-83.34,"A",3,28,"0","forest",26.2,59.2,3.9,1.87,0.39,1.95784836878109,1225,2760.86999969929,8.7785834,0.948936363636364,1.5827,"Humid",64.9520647083337,"high","MIR prediction",61.635376095,21.9382108675,39.6971652275,0.64406462234146
"688","16N02299",72863,133596,43.31,-88.75,"A",0,15,"0","cropland",16.5,94.4,7.1,0.235,37.77,0.620293886337058,1070,1134.28750190139,7.7875095,0.5897,0.7743,"Humid",65.000584352213,"high","MIR prediction",38.3308445925,12.509009905,25.8218346875,0.673656815079739
"689","18N02404",74268,134873,48.03,-124.68,"A",6,15,"0","other",3.1,6,5.1,0.195,4.38,-1.07565869034661,785,4255.57250387501,9.87374765,0.772668181818182,3.213,"Humid",14.7316276868231,"low","MIR prediction",11.38265998,3.056254245,8.326405735,0.731499117924104
"690","01N06150",27107,27086,45.04,-123.13,"A1",0,5,"0","forest",38.5,86.6,5.6,1.5,16.48,2.02513990720275,1096,2029.38750305772,10.44731215,0.804718181818182,1.2066,"Humid",60.9182003900293,"high","MIR prediction",49.0219834575,15.0799146325,33.942068825,0.692384649316084
"691","12N02813",70102,68174,30.05,-94.66,"Ap",0,22,"1","cropland",22.1,69.7,6.2,0.085,21.93,-0.436678905714949,1634,1905.00999789685,19.919975,0.744868181818182,0.8706,"Humid",15.1306296101812,"low","MIR prediction",11.2703245675,1.906014225,9.3643103425,0.830882046600829
"692","09N00656",40015,39396,36.11,-79.5,"A1",0,5,"0","forest",7.3,48,5.3,0.19,2.35,-1.18371453903922,1391,1492.9399998486,14.4055702,0.758145454545455,0.8198,"Humid",31.589597495983,"low","MIR prediction",23.9495097525,5.2298822925,18.71962746,0.781628837226863
"693","17N02773",73886,134531,39.31,-119.81,"A1",0,21,"0","grassland",10.8,24.9,7.7,0.09,55.99,1.22432915068519,1711,718.85750199575,9.2672663,0.304431818181818,0.1577,"Arid",56.4124045001866,"high","MIR prediction",17.17373087,1.340303025,15.833427845,0.92195621119571
"694","15N01293",72318,133058,41.15,-74.44,"A",0,10,"0","forest",13.6,56.2,4.3,0.53,0.75,-0.606264823080164,1070,1613.70749799162,8.3767454,0.893563636363636,1.2346,"Humid",32.7611610703313,"low","MIR prediction",29.2741822175,7.5275114425,21.746670775,0.74286176855181
"695","16N04361",74545,135141,46.23,-89.51,"E",9,17,"0","forest",3.9,48.2,4.6,0.07,1.41,-1.46047493625171,882,1126.30999888107,4.0023751,0.680672727272727,0.9559,"Humid",12.7213871924834,"low","MIR prediction",8.659101315,2.4739891275,6.1851121875,0.714290312874114
"696","06N02921",33765,33571,26.02,-81.26,"A1",0,13,"0","forest",25.9,53,7.8,0.085,178.7,7.164205190517,1827,1725.12249623705,23.600104,0.642754545454546,0.7157,"Humid",71.8083775547006,"high","MIR prediction",46.155161075,15.6589127725,30.4962483025,0.660733222292194
"697","08N04060",35006,34786,43.16,-86.2,"A",1,10,"0","forest",2.2,13.6,4.5,0.08,4.94,-1.27005991916886,1096,1112.31999911368,8.52020015,0.671072727272727,0.7534,"Humid",27.8926074429678,"low","MIR prediction",18.7179681475,3.6993626725,15.018605475,0.80236302127728
"698","09N02288",39574,38957,47.7,-123.45,"A",2,10,"0","forest",12.4,71.1,3.6,0.63,1.16,-0.393731964987155,772,5430.59748967737,2.4255451,0.655959090909091,3.3158,"Humid",91.1894233901089,"high","MIR prediction",59.8165312675,21.1480058425,38.668525425,0.646452153035656
"699","12N01445",59529,58728,44.69,-122.03,"A1",4,12,"0","forest",10.8,50.8,6,2.545,6.52,3.5554736279216,1204,2746.34250328131,8.63666565,0.801413636363636,1.5172,"Humid",52.711985251062,"high","MIR prediction",42.24410378,13.251226085,28.992877695,0.68631773669504
"700","03N01275",30518,30402,41.5,-87.12,"Ap",0,20,"1","cropland",41.3,84.1,5.5,0.825,29.97,1.3787766622746,1110,1306.05750137055,9.81001365,0.633468181818182,0.8764,"Humid",83.5037420161736,"high","MIR prediction",52.89696363,9.316458865,43.580504765,0.823875356435085
"701","10N02164",43830,43116,43.9,-75.63,"Ap",0,20,"1","cropland",18.8,72.5,6.2,0.665,19.34,0.555141656616608,914,1647.68999758363,5.8555511,0.663459090909091,1.255,"Humid",54.5107201755948,"high","MIR prediction",36.1656328525,9.837023475,26.3286093775,0.728000792489381
"702","02N04281",29276,29203,44.26,-124.1,"A",0,56,"0","forest",12.2,33.1,5.9,0.835,19.5,0.890411444955151,934,3069.015005433,10.66193135,1.07699090909091,2.2811,"Humid",46.0995477500443,"high","MIR prediction",49.64879384,12.2168992425,37.4318945975,0.753933614543173
"703","09N03720",40159,39528,34.94,-111.51,"A",0,8,"0","forest",21.4,79,6,0.605,22.85,0.609728981790446,1677,1111.36750265956,7.03709578,0.433318181818182,0.3534,"Arid",76.6554879618168,"high","MIR prediction",33.21621667,4.396443175,28.819773495,0.867641663748817
"704","06N00657",33125,32979,47.37,-117.68,"A",8,23,"0","grassland",17.3,80.1,6.3,0.2,16.63,-0.472093270540332,1263,663.167501265183,8.09448225,0.328031818181818,0.318,"Arid",41.1954088627766,"low","MIR prediction",13.51340487,4.2944833675,9.2189215025,0.682205675859396
"705","19N01990",75799,136395,48.8,-116.61,"E",2,12,"0","forest",6.9,53,4,0.185,0.36,-1.28983101563354,910,2160.34999956191,0.3908274,0.402813636363636,1.071,"Humid",52.4987866309708,"high","MIR prediction",21.1472271475,9.1741798025,11.973047345,0.566175757298537
"706","03N05336",30546,30430,39.25,-120.06,"A",6,22,"0","forest",8.7,47.2,6.6,1.82,23.05,2.9601755154209,1519,1506.86750257015,5.5562327,0.506668181818182,0.4822,"Arid",129.787091221169,"high","MIR prediction",65.7589895325,26.2076906475,39.551298885,0.601458434294411
"707","19N03001",75841,136437,32.86,-97.5,"A1",0,7,"0","forest",7.2,15.4,5.4,0.025,8.04,-1.22571844329824,1853,1070.54249919765,18.3997585,0.435427272727273,0.4482,"Arid",18.9737098419525,"low","MIR prediction",8.26167073,3.0139957975,5.2476749325,0.635183258205208
"708","15N03482",72314,133054,40.8,-74.04,"^Cg",8,10,"0","grassland",NA,NA,6.9,0.15,5.17,-1.12405052374382,1331,1501.86749941949,12.24810725,0.480209090909091,0.9087,"Humid",20.2023561947447,"low","MIR prediction",9.7013551025,2.8785049975,6.822850105,0.703288358472908
"709","08N00630",34505,34291,40.48,-121.42,"A",2,8,"0","forest",1.5,22.3,5.7,0.38,2.26,-0.822034967497902,1324,2011.12750218064,4.3797534,0.358045454545455,0.8069,"Humid",64.9076364466167,"high","MIR prediction",23.239884195,10.359815985,12.88006821,0.554222564188642
"710","06N00790",33468,33318,40.66,-124.16,"A",5,22,"0","forest",22.7,92.5,5.5,0.695,8.29,0.0771864026890252,1113,1945.41499770805,11.45113445,1.42545,1.1328,"Humid",12.4378521186292,"low","MIR prediction",17.7295363025,4.3171832275,13.412353075,0.756497679700103
"711","14N01768",70948,68976,39.29,-117.11,"A1",5,9,"0","grassland",18.3,64,6.2,0.31,37.55,0.754118060360586,1608,741.192499920726,4.25463015,0.197463636363636,0.2523,"Arid",320.594845705769,"high","MIR prediction",63.3058240325,16.5256476575,46.780176375,0.738955334519995
"712","07N03625",34277,34079,43.25,-86.34,"AE",10,18,"0","forest",0.6,2.6,4.4,0.02,0,-1.62516494975927,1032,1163.5250001736,8.3485124,0.829136363636364,0.7923,"Humid",4.80440182698591,"low","MIR prediction",3.983504260275,0.332718297775,3.6507859625,0.916475977924012
"713","16N01114",73163,133896,42.16,-121.83,"A1",0,9,"0","grassland",30.3,74.4,6.4,0.355,26.86,0.32251529943046,1438,679.417499732226,8.1911179,0.403190909090909,0.255,"Arid",83.045163593831,"high","MIR prediction",33.483055005,11.9522163725,21.5308386325,0.643036862355744
"714","18N00522",74085,134730,44.36,-89.93,"A",5,17,"0","forest",11.5,31.8,4,0.45,0.76,-0.759903415324002,996,1172.99999604374,6.86646015,0.689263636363636,0.82,"Humid",60.8603109164589,"high","MIR prediction",41.9487992125,15.244494185,26.7043050275,0.636592835285321
"715","18N03414",75401,135997,46.01,-91.55,"A",0,4,"0","forest",3.9,17,4.5,0.115,7.92,-1.05814769491616,951,1122.66999788675,5.041315,0.891059090909091,0.8506,"Humid",23.3402617342488,"low","MIR prediction",20.7975524025,4.9488012775,15.848751125,0.762048861244599
"716","09N01569",39433,38818,44.1,-117.3,"A",0,10,"0","cropland",51.4,92.2,6.9,0.12,36.1,0.317772663035015,1535,495.815000411123,10.0474573,0.263327272727273,0.1869,"Arid",43.4255740454326,"high","MIR prediction",11.43513798,4.0682267575,7.3669112225,0.644234572016944
"717","10N00407",40454,39823,42.86,-86.19,"Bw",5,43,"0","forest",0.2,1.3,4.8,0.115,0,-1.44214337037803,1069,1147.24999986961,8.8936355,0.78505,0.8035,"Humid",3.96123259572639,"low","MIR prediction",3.109765649275,0.250672776775,2.8590928725,0.919391746823932
"718","17N00819",73718,134439,44.81,-121.86,"A",4,26,"0","forest",19.8,67,5.9,2.365,46.85,5.16406781667085,1106,2824.964995116,4.804986385,0.779086363636364,1.702,"Humid",114.243672802934,"high","MIR prediction",89.0056876125,26.0928265875,62.912861025,0.706840907728289
"719","13N13138",69913,67985,36.44,-118.7,"A",2,7,"0","grassland",7.1,28.8,6.1,0.18,25.82,-0.0650533897747878,1874,1526.06000259519,10.0542825,0.837072727272727,0.3285,"Arid",84.6874356944656,"high","MIR prediction",70.8895427625,43.0899484975,27.799594265,0.392153668674892
"720","05N03696",33535,33385,41.08,-123.69,"A1",4,10,"0","forest",27,66.5,4.7,0.6,1.54,-0.433104218279032,1413,2119.16249876842,13.1337943,0.789940909090909,0.8813,"Humid",38.6957147214694,"low","MIR prediction",30.567328065,9.59658093,20.970747135,0.686051037578642
"721","03N00091",29271,29198,45.78,-123.84,"A1",5,33,"0","forest",30.5,78.2,4.3,2.185,0.81,2.58507280218253,899,3354.02500380576,10.75969865,1.05478636363636,2.2345,"Humid",2.49375088997341,"low","MIR prediction",2.63037443305,0.16875046805,2.461623965,0.935845457616341
"722","09N00916",39611,38994,47.08,-69.38,"E",10,18,"0","forest",9.6,53.9,3.8,0.195,0.91,-1.24389921987347,829,1337.69750162121,3.3217068,0.634554545454545,1.2466,"Humid",30.78336370754,"low","MIR prediction",19.533723365,4.6734304625,14.8602929025,0.760750657968581
"723","06N00173",32414,32293,40.37,-101.71,"Ap",0,17,"1","cropland",16.1,60.6,6.7,0.095,17.2,-0.646744226929457,1660,678.422500846907,10.23391485,0.298331818181818,0.2866,"Arid",44.4038004083312,"high","MIR prediction",13.24706651,3.6372512875,9.6098152225,0.725429680242468
"724","04N06882",32233,32114,37.98,-78.45,"Ap",0,7,"1","cropland",62.6,92.8,4.8,0.465,14.34,-0.0725884438409524,1305,1409.58000125363,13.1314327,0.54,0.8771,"Humid",52.6713306898148,"high","MIR prediction",28.4425185725,8.7536215275,19.688897045,0.692234655479366
"725","03N04460",31105,30986,40.1,-123.7,"A",0,7,"0","grassland",26,78.7,5.5,0.34,15.89,-0.23825564263902,1423,3164.93999385461,10.5533127,0.769622727272727,1.1941,"Humid",40.5972025127424,"low","MIR prediction",31.2445297175,7.5452221825,23.699307535,0.758510617675454
"726","10N01274",43864,43150,46.73,-69,"E",2,4,"0","forest",9,58.7,4.1,0.055,0.81,-1.51846366183892,829,1773.77249628538,2.64885225,0.638804545454546,1.3012,"Humid",18.1217336310011,"low","MIR prediction",11.576245815,2.21212169,9.364124125,0.808908542082475
"727","09N01595",39525,38908,47.64,-117.37,"Au",0,13,"0","forest",8.2,41.8,6.8,0.22,16.36,-0.446653173386702,1258,683.344999134541,8.52686835,0.467554545454546,0.3757,"Arid",42.5135152962221,"low","MIR prediction",19.87738732,2.9231456425,16.9542416775,0.852941153913179
"728","16N00799",73450,134183,47.53,-123.74,"A1",3,19,"0","forest",8.3,61.8,3.9,0.48,0.15,-0.731682551597305,800,3528.05000401521,9.6698385,0.676040909090909,3.8334,"Humid",20.031107160342,"low","MIR prediction",13.541847894775,0.283000572275,13.2588473225,0.979101775882138
"729","18N01907",74177,134782,41.4,-89.68,"Ap",0,26,"1","cropland",26,91.9,6.4,0.265,15.56,-0.398746183014066,1206,1213.17000200786,9.6609452,0.46525,0.7782,"Humid",22.0957858220849,"low","MIR prediction",10.280064353725,1.059989358725,9.220074995,0.896888840161695
"730","18N01921",74179,134784,40.86,-88.89,"Ap",0,26,"1","cropland",33,96.2,6.1,0.31,21.47,-0.0255095231529033,1218,1358.47750121169,10.32858635,0.430140909090909,0.7672,"Humid",47.1780552572624,"high","MIR prediction",20.2932115775,2.2804380125,18.012773565,0.887625573517973
"731","04N01281",31686,31567,64.86,-147.86,"A",8,17,"0","forest",12.7,87.3,5,0.56,10.41,-0.0801101731169287,648,383.647500027902,-2.29773155,0.425836363636364,0.4622,"Arid",50.3388804198156,"high","MIR prediction",21.4361257875,4.489915425,16.9462103625,0.790544454277359
"732","02N00324",28894,28821,47.78,-117.26,"Ap1",0,10,"1","cropland",21.1,86.3,6.3,0.23,16.65,-0.413327296265532,1208,701.864998453297,8.7660409,0.4324,0.4294,"Arid",85.9548056197965,"high","MIR prediction",37.16685795,7.9518851975,29.2149727525,0.786049033033743
"733","09N04580",40604,39905,46.78,-116.79,"A",6,12,"0","grassland",9.1,83.5,6.5,1.41,11.32,1.60157204184609,1160,1009.58999861777,7.5705312,0.509590909090909,0.6021,"Arid",63.12272113014,"high","MIR prediction",32.166764845,9.2848351575,22.8819296875,0.711353155897391
"734","02N00154",27346,27318,39.25,-85.79,"Ap",0,29,"1","cropland",30.6,96,7.2,0.195,25.99,-0.0279129142442185,1211,1360.09249993414,11.4416253,0.563386363636364,0.8807,"Humid",31.2995167049901,"low","MIR prediction",17.6337209,3.440402415,14.193318485,0.804896400793096
