"","site_key","pedon_key","latidude","longitude","POM_mgpg_OC","MAOM_mgpg_OC","WS_mgpg_OC_calculated","clay_total","claysilt","ph_h2o","al_fe","DEC","ET","prcp_mean","temp_mean","NPP_MODIS_mean_2001_2022_kgC_m2","horizon_ap","hzn_bot","aridity_index_v3","land_cover_simple","MCI","fMAOM","SOC_NPP_Ratio","SOC_NPP_Ratio_factor","aridity_index_factor","fraction_quant_method"
"1344",35088,35308,40.14,-124.02,3.9678281575,24.471974055,28.4398022125,18.6,54.3,5,0.745,2.36,1292,3054.78750180919,11.91812125,1.30850952380952,"0",28,1.4567,"forest",-0.263922413368102,0.86048327172416,21.7345015034372,"low","Humid","MIR prediction"
"1345",43074,43788,44.3,-117.87,2.0402247675,6.260373055,8.3005978225,16.8,63.8,6.9,0.205,15,1419,599.909998966381,7.401482423,0.175371428571429,"0",7,0.2035,"grassland",-0.546278447483876,0.754207490697879,47.3315288021342,"high","Arid","MIR prediction"
"1346",31100,31219,43.22,-121.8,6.99806347,4.253583465,11.251646935,2.1,27.5,6.1,1.78,0.9,1306,1249.60250293091,5.5229809,0.635171428571429,"0",28,0.5355,"forest",1.34255796452357,0.378040964986963,17.7143467556565,"low","Sub-humid","MIR prediction"
"1347",135222,74626,35.92,-84.32,6.9043774525,16.567559495,23.4719369475,27.5,85.5,5.5,0.23,7.7,1287,1682.61250074208,13.97943825,0.595609523809524,"0",8,0.9634,"forest",-0.847406056863956,0.705845432869766,39.4082633154911,"high","Humid","MIR prediction"
"1348",134729,74084,44.4,-89.66,44.946388755,50.090091275,95.03648003,16.2,40.7,3.8,0.36,2.3,1005,1148.31500250846,6.75712565,0.623538095238095,"0",9,0.8074,"cropland",-0.88972194474281,0.527061726814673,152.414873695425,"high","Sub-humid","MIR prediction"
"1349",39364,39983,37.76,-120.25,20.64286361,31.837664355,52.480527965,18.3,46.5,6.6,0.425,32.97,1932,1430.91000140458,13.7469263,0.516066666666667,"0",8,0.4366,"forest",0.650569316217997,0.606656708488775,101.693310873918,"high","Arid","MIR prediction"
"1350",49692,50413,37.52,-118.29,1.7711589775,2.285827635,4.0569866125,3.8,22.5,7,0.09,4.87,1896,411.132500417065,5.6092085,0.0851333333333333,"0",5,0.1497,"grassland",-1.20636998033159,0.563429918145928,47.6545021045419,"high","Arid","MIR prediction"
"1351",27079,27087,45.27,-123.05,5.855888485,14.2349279925,20.0908164775,35.2,86.4,5.7,0.83,8.28,1093,1793.06750053167,11.0088031,0.86022380952381,"0",15,1.0592,"forest",0.150629946643529,0.708529093799742,23.3553364311336,"low","Humid","MIR prediction"
"1352",68029,69957,46.78,-121.75,23.880570145,21.630624925,45.51119507,1.2,19,4.4,0.195,0.52,877,3471.97499363869,3.11559705,0.548942857142857,"0",14,2.6761,"forest",-1.24000828971518,0.475281409150656,82.906981077916,"high","Humid","MIR prediction"
"1353",29455,29529,40.25,-123.25,0.01313597398221,21.885936835,21.8990728089822,17.4,50.9,4.3,0.77,0.17,1339,2977.93749649823,6.7900715,0.453209523809524,"0",20,1.1552,"forest",-0.325942877496752,0.999400158440643,48.3199748869046,"high","Humid","MIR prediction"
"1354",135427,74831,18.03,-67.07,15.237771655,31.8003295925,47.0381012475,61.5,87.1,7.4,0.245,82.36,1962,1407.0850022235,25.881189,0.927438095238095,"0",9,0.5503,"cropland",2.67035744808979,0.676054703508895,50.7183190867572,"high","Sub-humid","MIR prediction"
"1355",135103,74507,46.76,-100.91,4.2850538425,19.559205135,23.8442589775,23.3,81.1,5.9,0.18,22.19,1275,584.679998755455,5.80180265,0.420166666666667,"0",20,0.337,"cropland",-0.250297958647369,0.820289913536693,56.7495255315351,"high","Arid","MIR prediction"
"1356",68053,69981,46.79,-121.55,10.7168705225,8.040396285,18.7572668075,0.4,17.5,4.8,0.125,0.85,995,2224.30249393545,7.0976298,0.766404761904762,"0",8,1.5303,"forest",-1.33783820282596,0.428655004351971,24.4743609902451,"low","Humid","MIR prediction"
"1357",135858,75262,33.18,-101.87,3.7038350875,6.4964762975,10.200311385,17.4,41.1,7.5,0.065,10.37,2333,652.1924979412,15.787628,0.238747619047619,"0",10,0.213,"cropland",-0.989467979846338,0.636889997990978,42.7242433901111,"high","Arid","MIR prediction"
"1358",28412,28473,35.33,-83.34,21.9382108675,39.6971652275,61.635376095,26.2,59.2,3.9,1.87,0.39,1225,2760.86999969929,8.7785834,0.946495238095238,"0",28,1.5827,"forest",1.46432853809958,0.64406462234146,65.1195839284277,"high","Humid","MIR prediction"
"1359",133596,72863,43.31,-88.75,12.509009905,25.8218346875,38.3308445925,16.5,94.4,7.1,0.235,37.77,1070,1134.28750190139,7.7875095,0.587352380952381,"0",15,0.7743,"cropland",0.567720337067771,0.673656815079739,65.2603885428152,"high","Sub-humid","MIR prediction"
"1360",134873,74268,48.03,-124.68,3.056254245,8.326405735,11.38265998,3.1,6,5.1,0.195,4.38,785,4255.57250387501,9.87374765,0.775852380952381,"0",15,3.213,"other",-1.05939115064072,0.731499117924104,14.6711671697488,"low","Humid","MIR prediction"
"1361",54037,54838,44.55,-122.54,17.3386588825,33.27854283,50.6172017125,33.1,66.8,5.1,1.845,8.22,1155,2961.6149995774,7.94185225,0.768119047619048,"0",13,2.0303,"forest",1.79025591009869,0.657455207006866,65.8975999480797,"high","Humid","MIR prediction"
"1362",135121,74525,44.04,-71.31,0.76176173865,2.669824065,3.43158580365,3.2,32.3,4.8,0.2,0,965,1791.16499774531,4.53423825,0.712861904761905,"0",29,1.3839,"forest",-1.25624932694612,0.778014660790427,4.81381566433424,"low","Humid","MIR prediction"
"1363",56410,57211,46.63,-67.87,4.57589889,18.094984995,22.670883885,13.5,57.4,6.1,0.85,10.5,867,1444.75750096142,4.1902659,0.526733333333333,"1",20,1.1253,"cropland",0.286871418968529,0.7981596609461,43.0405338912796,"high","Humid","MIR prediction"
"1364",68174,70102,30.05,-94.66,1.906014225,9.3643103425,11.2703245675,22.1,69.7,6.2,0.085,21.93,1634,1905.00999789685,19.919975,0.745452380952381,"1",22,0.8706,"cropland",-0.416189181367062,0.830882046600829,15.118771977227,"low","Sub-humid","MIR prediction"
"1365",28473,28534,46.1,-86.21,5.577135785,18.4320785475,24.0092143325,2.7,16.1,4.2,0.095,2.83,927,1051.63750161231,5.448767335,0.776328571428571,"0",5,0.8698,"forest",-1.29373486507372,0.767708526078235,30.9266143436137,"low","Sub-humid","MIR prediction"
"1366",39396,40015,36.11,-79.5,5.2298822925,18.71962746,23.9495097525,7.3,48,5.3,0.19,2.35,1391,1492.9399998486,14.4055702,0.755457142857143,"0",5,0.8198,"forest",-1.16246972601079,0.781628837226863,31.7020098081578,"low","Sub-humid","MIR prediction"
"1367",30989,31108,40.11,-123.77,7.1938557825,18.5953540875,25.78920987,17.4,53.3,6.1,0.26,14.39,1395,2842.54750657082,11.8293665,1.14421428571429,"0",7,1.2317,"forest",-0.485822711772775,0.721051718188992,22.5387938185904,"low","Humid","MIR prediction"
"1368",29228,29301,41.08,-123.65,3.3467389325,14.2417359425,17.588474875,11.6,64.2,5.2,0.52,2.01,1413,2271.56499955058,10.81913385,0.82022380952381,"0",25,0.9416,"forest",-0.644385855338166,0.809719776371458,21.4435068462731,"low","Humid","MIR prediction"
"1369",134457,73740,46.79,-115.62,6.1456541725,8.5147831675,14.66043734,3.5,31.5,6.6,1.25,3.69,1089,NA,NA,0.610061904761905,"0",21,0.7673,"forest",0.615482292410677,0.58080007915371,24.031065086291,"low","Sub-humid","MIR prediction"
"1370",34007,34204,37.24,-89.37,2.41513401,11.1804570475,13.5955910575,22.5,98.5,5.6,0.425,12.55,1342,1635.47499617189,13.658981,0.757914285714286,"0",10,0.9015,"forest",-0.304923424688889,0.822359028027127,17.9381643990086,"low","Humid","MIR prediction"
"1371",54698,55499,39.03,-75.64,4.6864302525,15.174181255,19.8606115075,8.2,41.3,3.7,0.15,1.24,1303,1427.52500677668,13.09452615,0.614219047619048,"1",10,0.8731,"cropland",-1.27913529420536,0.764033939703707,32.3347372317538,"low","Sub-humid","MIR prediction"
"1372",136394,75798,48.81,-116.57,10.87353319,22.0948186225,32.9683518125,3.9,50.7,5.7,3.05,2.72,916,1862.15500058234,2.29404935,0.526471428571429,"0",23,0.9927,"forest",3.48278396954147,0.670182687571379,62.6213504158413,"high","Humid","MIR prediction"
"1373",32231,32350,40.8,-123.79,2.1415134225,20.6439568775,22.7854703,21.1,59.5,5.1,1.405,0.68,1295,2848.91249714792,6.6886087,0.81122380952381,"0",37,1.3053,"forest",0.725453323035569,0.906014078520029,28.0877731058894,"low","Humid","MIR prediction"
"1374",54038,54839,44.55,-122.54,19.463028645,41.3441048025,60.8071334475,30,57.4,5.2,2.185,7.34,1155,2961.6149995774,7.94185225,0.768119047619048,"0",7,2.0303,"forest",2.29925370878022,0.679921950903933,79.1636838534143,"high","Humid","MIR prediction"
"1375",31332,31451,41.03,-123.83,6.2941100075,19.0933536525,25.38746366,24.5,62.7,4.8,1.065,0.07,1307,2630.23999868333,8.6832081,0.858471428571429,"0",19,1.204,"forest",0.146735436991099,0.752078029857828,29.5728696553675,"low","Humid","MIR prediction"
"1376",67437,69362,36.16,-79.1,10.9881674875,14.053317745,25.0414852325,40.2,88.3,5,0.39,10.44,1373,1590.58499931265,14.1733585,0.582580952380952,"0",9,0.8364,"forest",-0.460290192486351,0.561201446899841,42.9837006001618,"high","Sub-humid","MIR prediction"
"1377",134112,73379,38.08,-110.77,2.1901431825,6.995981195,9.1861243775,14.5,54.9,6.8,0.255,10.59,1566,511.935001462698,4.7093612,0.21722380952381,"0",44,0.2636,"grassland",-0.671723135889424,0.76158137071773,42.2887546150558,"high","Arid","MIR prediction"
"1378",134531,73886,39.31,-119.81,1.340303025,15.833427845,17.17373087,10.8,24.9,7.7,0.09,55.99,1711,718.85750199575,9.2672663,0.303085714285714,"0",21,0.1577,"grassland",1.18563731228154,0.92195621119571,56.6629506457391,"high","Arid","MIR prediction"
"1379",136814,76220,40.6,-115.37,3.370028495,13.252835535,16.62286403,10,40.8,5.8,0.83,3.28,1483,1352.09999990463,2.7907203,0.171371428571429,"0",32,0.3875,"grassland",-0.0833300780643278,0.797265471887518,96.9990398549516,"high","Arid","MIR prediction"
"1380",34008,34205,37.24,-89.37,3.2911188775,9.516744525,12.8078634025,11.5,99.4,5.7,0.235,11.13,1342,1635.47499617189,13.658981,0.757914285714286,"0",9,0.9015,"forest",-0.678818674575688,0.743039195994423,16.8988283291552,"low","Humid","MIR prediction"
"1381",39353,39972,44.99,-122.79,2.729676785,18.940523845,21.67020063,27.8,84.2,6.8,0.69,10.75,1140,1770.01500374079,11.27804685,0.868066666666667,"0",20,1.0849,"forest",0.0396636493662224,0.874035463187126,24.9637515897396,"low","Humid","MIR prediction"
"1382",135183,74587,45.48,-89.57,11.97468071,26.6908365525,38.6655172625,5.6,24,5.2,0.175,4.72,913,1126.81749927811,4.6879506,0.681533333333333,"0",6,0.8803,"forest",-1.0758450903153,0.690300775528129,56.7331271581238,"high","Sub-humid","MIR prediction"
"1383",135102,74506,46.8,-100.91,6.4587392325,15.241382745,21.7001219775,37.8,77.1,6.7,0.22,30.19,1277,559.025000810623,5.925273935,0.382785714285714,"0",18,0.3343,"grassland",0.188764523594626,0.702363920387323,56.6899995680164,"high","Arid","MIR prediction"
"1384",39362,39981,38.2,-120.54,6.465735015,7.0717451025,13.5374801175,10.5,53.1,5.3,0.31,0.76,1872,1636.84000065923,13.50667385,0.643204761904762,"0",15,0.5355,"forest",-1.04268968573961,0.522382676917715,21.0469214770902,"low","Sub-humid","MIR prediction"
"1385",63500,65307,41.24,-124.05,24.5733738025,34.084623265,58.6579970675,27,89.8,4.3,0.92,2.08,1168,2564.49749851692,9.891556,1.20604761904762,"0",17,1.4366,"forest",0.00615401210199251,0.581073766050646,48.6365514438149,"high","Humid","MIR prediction"
"1386",34484,34698,43.08,-117.22,6.5106915275,5.1171776775,11.627869205,20.8,72.8,6.8,0.105,14.86,1564,667.955000936985,7.517621765,0.172909523809524,"0",14,0.2019,"grassland",-0.714645434949258,0.440078709803479,67.2482865536614,"high","Arid","MIR prediction"
"1387",133058,72318,41.15,-74.44,7.5275114425,21.746670775,29.2741822175,13.6,56.2,4.3,0.53,0.75,1070,1613.70749799162,8.3767454,0.892119047619048,"0",10,1.2346,"forest",-0.68716217088719,0.74286176855181,32.8142104976114,"low","Humid","MIR prediction"
"1388",64169,66094,38.47,-79.7,24.7402750375,44.4408224375,69.181097475,29.9,72.6,3.7,0.765,2.27,1027,1625.66249956191,6.8281862,0.935971428571429,"0",13,1.2587,"forest",-0.23577047245813,0.642383888945381,73.9136851437773,"high","Humid","MIR prediction"
"1389",52581,53307,41.76,-124.03,0.342606766875,17.851255165,18.193861931875,29.3,73.5,6.3,0.45,6.78,1249,3183.30749389157,9.646441,1.1308619047619,"0",15,1.6025,"forest",-0.534459266508365,0.981169101526776,16.0884913138051,"low","Humid","MIR prediction"
"1390",39017,39634,46.04,-70.05,6.90412045,39.6728933775,46.5770138275,15.3,70,4.1,2.085,0.97,817,1519.65749760205,2.8560248,0.661309523809524,"0",12,1.3411,"forest",1.83937253052885,0.851769791949958,70.4314880559856,"high","Humid","MIR prediction"
"1391",33851,34048,37.94,-120.71,4.627590975,15.933843435,20.56143441,19.3,64.6,6.2,0.205,14.99,1979,1135.30749702826,14.96437,0.474461904761905,"0",10,0.3116,"grassland",-0.546746367533292,0.774938319830966,43.3363231139035,"high","Arid","MIR prediction"
"1392",135141,74545,46.23,-89.51,2.4739891275,6.1851121875,8.659101315,3.9,48.2,4.6,0.07,1.41,882,1126.30999888107,4.0023751,0.680142857142857,"0",17,0.9559,"forest",-1.40063353878414,0.714290312874114,12.7312978796471,"low","Humid","MIR prediction"
"1393",136432,75836,46.29,-118.4,1.8652865775,6.2667829475,8.132069525,10.5,76.5,5,0.17,6.67,1467,655.55500074476,11.045589,0.358119047619048,"0",25,0.2658,"cropland",-0.992691486017912,0.770625844778424,22.707726883186,"low","Arid","MIR prediction"
"1394",136798,76204,44.14,-120.12,3.4149188075,7.031925785,10.4468445925,22.3,50.2,7.1,0.14,20.69,1484,534.125000163913,7.74561108,0.24687619047619,"0",23,0.2068,"grassland",-0.385212408769151,0.673114807321664,42.3161284705077,"high","Arid","MIR prediction"
"1395",30989,31108,40.11,-123.77,1.866371065,8.930084595,10.79645566,17.5,54.3,5.6,0.255,7.62,1395,2842.54750657082,11.8293665,1.14421428571429,"0",35,1.2317,"forest",-0.810695390565891,0.827131132310879,9.43569381609339,"low","Humid","MIR prediction"
"1396",134872,74267,47.96,-123.58,6.240078325,25.126308855,31.36638718,35.5,92,5.2,0.655,10.58,782,2335.82750117593,8.4992742,0.811328571428572,"0",21,2.1826,"forest",-0.0249266288445914,0.80105842954783,38.6605233497086,"high","Humid","MIR prediction"
"1397",29385,29459,48.67,-122.93,13.266272005,35.172861675,48.43913368,16,70.7,5.5,1.04,8.29,885,1117.92000250984,10.0088875,1.01389523809524,"0",10,0.8028,"forest",0.490911690917425,0.726124911881372,47.7752847236964,"high","Sub-humid","MIR prediction"
"1398",134939,74343,39.05,-95.18,2.4031232125,12.367159155,14.7702823675,28,86.2,5.8,0.325,19.57,1450,1254.54749894142,12.6188407,0.58002380952381,"1",18,0.6885,"cropland",-0.138259656772621,0.837300117038538,25.4649587223431,"low","Sub-humid","MIR prediction"
"1399",39839,40491,42.7,-77.41,35.7570549625,48.9579141125,84.714969075,15.4,79.2,NA,0.575,4.62,984,1301.00749948993,6.35337015,0.879885714285714,"0",5,0.9567,"forest",-0.433259863715206,0.577913379973692,96.2795141455059,"high","Humid","MIR prediction"
"1400",33571,33765,26.02,-81.26,15.6589127725,30.4962483025,46.155161075,25.9,53,7.8,0.085,178.7,1827,1725.12249623705,23.600104,0.637390476190476,"0",13,0.7157,"forest",6.91939343332307,0.660733222292194,72.4126933161253,"high","Sub-humid","MIR prediction"
"1401",136796,76202,44.45,-120.22,4.0651013375,15.102191665,19.1672930025,8.9,71.5,5.4,1.185,3.99,1167,1195.74499946833,0.80292605,0.26847619047619,"0",20,0.5642,"grassland",0.524339424490334,0.787914686911199,71.3928969585846,"high","Sub-humid","MIR prediction"
"1402",134974,74378,47.12,-99.23,22.4458646575,44.517241915,66.9631065725,40.1,74.4,7.9,0.15,103.35,1150,587.682500660419,4.7706353,0.47157619047619,"0",25,0.3667,"grassland",3.49879633037849,0.664802518784009,141.998489162232,"high","Arid","MIR prediction"
"1403",135550,74954,31.81,-88.18,1.8582880225,6.9302338725,8.788521895,23.5,55.4,5.4,0.355,14.11,1536,1988.8924983195,18.173943,0.416166666666667,"0",17,0.9863,"forest",-0.345199171721531,0.788555112600081,21.1177939006808,"low","Humid","MIR prediction"
"1404",67446,69371,36.16,-79.11,9.6005745525,19.880323305,29.4808978575,21.7,85.2,5.2,0.395,13.28,1374,1563.44500126177,14.22721065,0.596433333333333,"0",4,0.8358,"forest",-0.319310093113611,0.674345923963859,49.4286556600347,"high","Sub-humid","MIR prediction"
"1405",29271,29344,32.54,-106.76,1.787594355,2.646737325,4.43433168,5.9,15.9,8.1,0.075,20.35,2352,349.670000448823,15.600049,0.10432380952381,"0",3,0.116,"shrubland",-0.5063021598521,0.59687400853154,42.5054616030674,"high","Arid","MIR prediction"
"1406",68035,69963,46.75,-121.73,9.0043706875,23.421955605,32.4263262925,2.4,26.1,5.4,1.08,0.31,903,3536.53749915212,2.75725205,0.399814285714286,"0",32,2.4325,"forest",0.182237934193111,0.7223129562604,81.1034709141744,"high","Humid","MIR prediction"
"1407",135296,74700,37.12,-119.75,4.1177981875,4.950497915,9.0682961025,7.1,21.9,6.7,0.06,6.12,2114,918.010002464056,15.624526,0.525747619047619,"0",13,0.2809,"grassland",-1.19642480618669,0.545912689555342,17.2483826344797,"low","Arid","MIR prediction"
"1408",135021,74425,38.88,-78.14,19.324286135,29.810717055,49.13500319,25.1,87,6.2,0.385,18.96,1221,1342.96249899268,11.0173787,0.554257142857143,"0",12,0.8538,"forest",-0.0697131157228418,0.606710392176531,88.6501939094799,"high","Sub-humid","MIR prediction"
"1409",34786,35006,43.16,-86.2,3.6993626725,15.018605475,18.7179681475,2.2,13.6,4.5,0.08,4.94,1096,1112.31999911368,8.52020015,0.670238095238095,"0",10,0.7534,"forest",-1.21927615066304,0.80236302127728,27.9273414634103,"low","Sub-humid","MIR prediction"
"1410",68030,69958,46.78,-121.73,12.262843515,13.3568072925,25.6196508075,1.2,9,4.5,0.355,0.4,873,3545.84500335157,2.6259122,0.417238095238095,"0",12,2.7265,"forest",-0.986717559470474,0.521350091492655,61.4029521750171,"high","Humid","MIR prediction"
"1411",68974,70946,40.86,-115.22,24.3088498575,44.729779345,69.0386292025,22.3,62.8,6.9,0.21,43.04,1619,848.8600012362,5.8703316,0.300309523809524,"0",7,0.255,"grassland",0.773860176416462,0.647894951879784,229.891574288829,"high","Arid","MIR prediction"
"1412",68042,69970,46.73,-121.83,18.2249241675,23.109385335,41.3343095025,2.6,12,5.3,0.86,13.4,1003,2799.45500337705,7.10541635,0.720285714285714,"0",17,1.924,"forest",0.438749843976442,0.559084828394249,57.3859909792741,"high","Humid","MIR prediction"
"1413",33165,33311,45.19,-123.36,8.463876405,24.6671341725,33.1310105775,32.2,78,5.4,1.065,20.86,1030,2287.15499310149,10.3176635,1.0112380952381,"0",12,1.5378,"forest",1.11954121972637,0.744533104862548,32.7628188984507,"low","Humid","MIR prediction"
"1414",38957,39574,47.7,-123.45,21.1480058425,38.668525425,59.8165312675,12.4,71.1,3.6,0.63,1.16,772,5430.59748967737,2.4255451,0.656533333333333,"0",10,3.3158,"forest",-0.506161342087584,0.646452153035656,91.1096637908712,"high","Humid","MIR prediction"
"1415",29746,29831,46.78,-88.94,7.91505641,17.8119162825,25.7269726925,6,45.7,4.2,0.035,6.55,927,1222.98999840021,4.75847675,0.775661904761905,"0",10,0.873,"forest",-1.21675827075521,0.692344042783261,33.1677661808041,"low","Sub-humid","MIR prediction"
"1416",135552,74956,31.8,-88.18,4.324278635,8.5909845325,12.9152631675,42.6,89.2,4.8,0.635,16.19,1535,2004.80499618128,18.1810165,0.394738095238095,"0",18,0.9881,"forest",0.205213297522911,0.665180757146194,32.7185628225466,"low","Humid","MIR prediction"
"1417",135483,74887,39.1,-96.61,2.2140252725,11.0700422975,13.28406757,29.4,89.9,5.7,0.19,14.86,1550,1078.23999955039,12.3409235,0.416204761904762,"1",15,0.5744,"cropland",-0.57710174419173,0.833332278623753,31.917144602588,"low","Sub-humid","MIR prediction"
"1418",135525,74929,37.37,-80.52,5.891368285,18.951034005,24.84240229,5.3,21.6,3.9,0.135,0.07,1093,1554.69000326842,8.08086595,0.831833333333333,"0",11,1.0582,"forest",-1.35815435600303,0.762850298605321,29.8646390983771,"low","Humid","MIR prediction"
"1419",135191,74595,45.48,-89.55,0.189309214425,2.45342275,2.642731964425,0.7,9.5,4.2,0.025,0.05,906,1132.84000413306,4.632729,0.701714285714286,"0",16,0.8842,"forest",-1.53708791355278,0.928366093507258,3.76610825549165,"low","Sub-humid","MIR prediction"
"1420",31441,31560,42.35,-89.63,2.2405248925,10.390701475,12.6312263675,22.8,95.3,6.1,0.325,16.35,1114,1169.33750147093,8.2285943,0.519652380952381,"1",25,0.7767,"cropland",-0.28892991268448,0.822620161549409,24.3070691687208,"low","Sub-humid","MIR prediction"
"1421",31417,31536,46.4,-89.16,2.599302805,7.5689207625,10.1682235675,2.5,14.6,5.2,0.12,1.28,901,1099.509998939,4.35184685,0.687985714285714,"0",20,0.923,"forest",-1.32580844603976,0.744370018249011,14.7797016076953,"low","Humid","MIR prediction"
"1422",29321,29394,40.51,-124.28,6.212695475,30.83234188,37.045037355,25.8,75.3,4.8,0.86,8.89,1146,3005.07999929413,9.17705735,1.5851380952381,"0",23,1.6225,"forest",0.227717901689956,0.832293448229943,23.3702271532599,"low","Humid","MIR prediction"
"1423",58728,59529,44.69,-122.03,13.251226085,28.992877695,42.24410378,10.8,50.8,6,2.545,6.52,1204,2746.34250328131,8.63666565,0.810809523809524,"0",12,1.5172,"forest",2.84342224911295,0.68631773669504,52.1011440288953,"high","Humid","MIR prediction"
"1424",49692,50413,37.52,-118.29,1.397070485,2.2473311675,3.6444016525,16.6,55,7.2,0.11,13,1896,411.132500417065,5.6092085,0.0851333333333333,"0",20,0.1497,"grassland",-0.793587758801903,0.616652987729376,42.8081634984338,"high","Arid","MIR prediction"
"1425",30402,30518,41.5,-87.12,9.316458865,43.580504765,52.89696363,41.3,84.1,5.5,0.825,29.97,1110,1306.05750137055,9.81001365,0.632966666666667,"1",20,0.8764,"cropland",1.15745772848753,0.823875356435085,83.5699040971089,"high","Sub-humid","MIR prediction"
"1426",136120,75524,41.43,-72.54,13.3862942475,33.2497592475,46.636053495,9.3,42.2,4.4,0.285,1.47,1127,1793.43999980018,9.96317525,0.972528571428571,"0",8,1.1302,"forest",-1.04992138892449,0.712962541975487,47.9534019514667,"high","Humid","MIR prediction"
"1427",34085,34283,43.08,-86.24,4.1254604425,13.255501525,17.3809619675,2.3,3.5,6.6,0.045,9.97,1057,1107.53999768943,8.6822573,0.626780952380952,"0",18,0.7614,"forest",-1.04054800317768,0.762644872578742,27.7305203699553,"low","Sub-humid","MIR prediction"
"1428",43116,43830,43.9,-75.63,9.837023475,26.3286093775,36.1656328525,18.8,72.5,6.2,0.665,19.34,914,1647.68999758363,5.8555511,0.663633333333333,"1",20,1.255,"cropland",0.401152945120929,0.728000792489381,54.4964079348536,"high","Humid","MIR prediction"
"1429",29203,29276,44.26,-124.1,12.2168992425,37.4318945975,49.64879384,12.2,33.1,5.9,0.835,19.5,934,3069.015005433,10.66193135,1.08094761904762,"0",56,2.2811,"forest",0.683727047426636,0.753933614543173,45.9308045691831,"high","Humid","MIR prediction"
"1430",31909,32028,46.74,-102.98,6.67207546,7.67537823,14.34745369,44,72.4,7.9,0.15,62.84,1342,534.010001149029,6.00765195,0.297838095238095,"1",14,0.3076,"cropland",1.60325221019544,0.534964488879978,48.171989813897,"high","Arid","MIR prediction"
"1431",67823,69749,46.33,-94.14,7.791119075,35.6279017475,43.4190208225,24.6,64.1,4.2,0.65,9.05,995,915.125000864267,5.1924769,0.598061904761905,"0",19,0.6899,"forest",-0.104609201743874,0.82055977017882,72.5995427509893,"high","Sub-humid","MIR prediction"
"1432",58662,59463,37.59,-87.33,2.6000398825,10.394688155,12.9947280375,17.9,97.8,4.9,0.255,6.59,1349,1526.04499907792,13.8432875,0.578309523809524,"1",19,0.8741,"cropland",-0.85889115565571,0.799915790850194,22.4701954619375,"low","Sub-humid","MIR prediction"
"1433",135533,74937,37.41,-80.55,6.3852103125,16.21631743,22.6015277425,17.6,52.3,4,0.405,0.16,1117,1433.88749882579,9.23731,0.840866666666667,"0",19,0.9611,"forest",-0.91703958726967,0.717487667858256,26.878848500555,"low","Humid","MIR prediction"
"1434",29284,29357,32.34,-105.77,2.946337615,5.1825938225,8.1289314375,25.9,51.6,7.7,0.04,20.56,2379,441.162499308586,14.4359785,0.154928571428571,"0",16,0.1428,"grassland",-0.553111476185117,0.637549210784569,52.4688981673582,"high","Arid","MIR prediction"
"1435",134998,74402,32.52,-87.81,6.967942485,21.283314795,28.25125728,37.4,90.2,5,0.585,13.5,1535,1844.432498537,17.49883,0.404352380952381,"0",7,0.9102,"forest",-0.00156524915669679,0.753358145588344,69.8679137574487,"high","Humid","MIR prediction"
"1436",27708,27745,42.6,-121.36,1.5846798675,7.327895785,8.9125756525,23,41,6.2,0.365,13.38,1361,767.375000476837,6.6286767,0.475380952380952,"0",39,0.3415,"forest",-0.363175724651522,0.822197316546144,18.7482809478614,"low","Arid","MIR prediction"
"1437",33782,33979,45.14,-123.16,5.5805475,25.6730910925,31.2536385925,42.2,85,5.5,1.28,11.03,1099,1825.48749996722,10.9153125,0.930790476190476,"0",20,1.0595,"forest",1.00748044071388,0.821443270245687,33.5775229678051,"low","Humid","MIR prediction"
"1438",33580,33776,45.16,-123.36,8.3466231825,24.67942966,33.0260528425,30.5,79,5.7,1.355,34.31,1041,2302.7674965933,10.2722962,1.02079523809524,"0",25,1.5629,"forest",2.21816039583383,0.747271548849488,32.3532591160253,"low","Humid","MIR prediction"
"1439",39839,40491,42.7,-77.41,5.5881609175,10.8796186775,16.467779595,17.7,82.9,4.8,0.445,0.11,984,1301.00749948993,6.35337015,0.879885714285714,"0",15,0.9567,"forest",-0.854652744807324,0.660660935782946,18.7158165289323,"low","Humid","MIR prediction"
"1440",134111,73378,37.7,-112.65,0.895992773525,11.138089955,12.034082728525,26.1,66.4,7.1,0.155,22.57,1534,758.912498988211,5.14951515,0.307457142857143,"0",31,0.2841,"grassland",-0.272971023462962,0.925545403522847,39.1406835329779,"high","Arid","MIR prediction"
"1441",39528,40159,34.94,-111.51,4.396443175,28.819773495,33.21621667,21.4,79,6,0.605,22.85,1677,1111.36750265956,7.03709578,0.4291,"0",8,0.3534,"forest",0.468303218401707,0.867641663748817,77.4090344208809,"high","Arid","MIR prediction"
"1442",133816,73083,38.83,-119.51,3.363154725,14.3685118925,17.7316666175,7.7,24,5.5,0.41,12.25,1593,897.024998813868,3.0593755,0.238666666666667,"0",13,0.3701,"grassland",-0.343233442187395,0.81033059116503,74.2946925314246,"high","Arid","MIR prediction"
"1443",33778,33975,45.15,-123.28,5.7694442425,16.754876655,22.5243208975,45.5,87.9,6.3,1.945,62.94,1095,1963.5275019221,10.99025,0.703819047619048,"0",30,1.0619,"cropland",4.51253052727503,0.743857128090359,32.0029998814292,"low","Humid","MIR prediction"
