"","pedon_key","c_stock_topsoil","NPP_MODIS_mean_2001_2022_kgC_m2","aridity_index_v3","horizon_ap","land_cover_simple","SOC_NPP_Ratio"
"2276",34084,5.40185,0.557095238095238,0.6896,"1","cropland",9.69645696213352
"2277",34085,6.44462,0.443461904761905,0.6518,"1","cropland",14.5325222545556
"2278",34086,7.33722,0.514209523809524,0.6371,"1","cropland",14.2689305823085
"2279",34087,10.19732,0.506566666666667,0.6618,"1","cropland",20.1302625518194
"2280",34088,9.20682,0.596376190476191,0.6735,"1","cropland",15.4379402582263
"2281",34089,7.96221,0.444104761904762,0.6277,"1","cropland",17.9286751302781
"2282",34095,11.69575,0.824442857142857,1.0759,"1","cropland",14.1862469893088
"2283",34108,1.97177,0.440928571428572,0.1275,"0","cropland",4.47185809168962
"2284",34109,14.50876,0.184719047619048,0.191,"0","grassland",78.5450130184837
"2285",34110,10.65,NA,0.0968,"1","cropland",NA
"2286",34111,6.97537,0.284114285714286,0.1441,"0","grassland",24.5512821802092
"2287",34112,2.99913,0.22627619047619,0.2256,"1","cropland",13.254288901048
"2288",34113,6.37638,0.444985714285714,0.1258,"0","cropland",14.3294038331889
"2289",34115,5.56656,0.47102380952381,0.17,"0","cropland",11.8180013142597
"2290",34116,7.34235,0.400928571428571,0.4483,"0","forest",18.313361838589
"2291",34117,6.47806,0,2.4176,"0","forest",Inf
"2292",34121,9.04072,1.00328571428571,2.3375,"0","forest",9.01111206037306
"2293",34179,6.04435,0.767776190476191,0.6896,"1","cropland",7.8725416012851
"2294",34180,6.71553,0.795366666666667,0.8171,"1","cropland",8.4433133565232
"2295",34181,4.8768,0.463471428571429,0.8251,"1","cropland",10.5223314736615
"2296",34182,4.2494,0.802933333333333,0.8224,"1","cropland",5.29234473596812
"2297",34183,7.72158,0.352952380952381,0.8219,"1","cropland",21.8771154883972
"2298",34184,3.51228,0.788533333333333,1.1483,"0","forest",4.45419343929658
"2299",34185,4.61314,0.788533333333333,1.1483,"0","forest",5.85027899898546
"2300",34186,5.08352,0.562876190476191,1.0743,"0","forest",9.03132888903929
"2301",34187,9.00165,0.774785714285714,1.1311,"0","forest",11.6182446759473
"2302",34188,6.993,0.808038095238095,1.1234,"0","forest",8.65429494130404
"2303",34190,7.1838,0.773366666666667,1.081,"0","forest",9.28899616395845
"2304",34193,3.53287,NA,0.9782,"1","cropland",NA
"2305",34262,2.23288,0.779414285714286,0.779,"1","cropland",2.86481790355395
"2306",34268,23.31894,2.34285714285714,1.3332,"0","forest",9.95320609756098
"2307",34272,6.18,0.813438095238095,1.0625,"0","forest",7.59738207022515
"2308",34273,10.12755,0.832457142857143,1.093,"0","forest",12.165851523888
"2309",34280,4.38588,0.739790476190476,0.8074,"1","cropland",5.9285434743428
"2310",34281,8.01312,0.723333333333333,0.8061,"0","cropland",11.0780460829493
"2311",34309,9.40611,0.539814285714286,0.7085,"1","cropland",17.4247148490221
"2312",34310,9.0538,0.508714285714286,0.7084,"1","cropland",17.7974164560517
"2313",34311,9.9978,0.494390476190476,0.6825,"1","cropland",20.2224769316715
"2314",34312,6.39335,0.494390476190476,0.6825,"1","cropland",12.9317822812121
"2315",34317,2.9097,0.657033333333333,0.8681,"1","cropland",4.42854243823246
"2316",34322,2.39976,0.822895238095238,0.9613,"1","cropland",2.9162399888894
"2317",34332,3.99273,0.830047619047619,0.8081,"1","cropland",4.81024209741266
"2318",34333,3.87315,0.813128571428572,0.8232,"0","forest",4.76326885574237
"2319",34338,5.7908,0.777695238095238,0.8048,"1","cropland",7.44610448455754
"2320",34348,7.29319,NA,0.9561,"0","forest",NA
"2321",34349,3.2058,0.680761904761905,0.9611,"1","cropland",4.7091354224958
"2322",34353,4.49496,0.688171428571429,0.9661,"1","cropland",6.5317445819148
"2323",34354,2.72216,0.614390476190476,0.9076,"1","cropland",4.43066763807723
"2324",34355,3.05588,0.614390476190476,0.9076,"1","cropland",4.97384012028956
"2325",34368,9.9876,0.708671428571429,0.8911,"1","cropland",14.0934142358941
"2326",34369,7.4028,NA,0.8664,"1","cropland",NA
"2327",34372,20.66929,0.594785714285714,2.4207,"0","forest",34.7508178215444
"2328",34381,20.7805,0.366309523809524,0.4382,"0","forest",56.7293467663308
"2329",34484,15.07523,0.38627619047619,0.4043,"1","cropland",39.0270753716808
"2330",34485,10.2189,0.422361904761905,0.4073,"1","cropland",24.1946536484171
"2331",34486,2.9022,0.272309523809524,0.4177,"1","cropland",10.6577249278657
"2332",34487,7.1812,0.247295238095238,0.4746,"0","grassland",29.0389740429793
"2333",34489,13.55532,0.419261904761905,0.4508,"0","forest",32.3313896303027
"2334",34490,9.33187,0.4238,0.6323,"0","grassland",22.0195139216612
"2335",34491,12.25096,0.482747619047619,0.6548,"1","cropland",25.3775669037356
"2336",34492,5.67568,0.632857142857143,0.679,"1","cropland",8.96834311512415
"2337",34493,9.5068,0.459828571428571,0.6566,"1","cropland",20.6746613644837
"2338",34494,5.41671,0.441771428571429,0.6632,"1","cropland",12.2613407062476
"2339",34495,6.4179,0.520657142857143,0.7173,"1","cropland",12.3265378916754
"2340",34496,9.70944,0.456780952380952,0.6292,"1","cropland",21.2562278470456
"2341",34497,11.31434,0.466671428571429,0.6538,"0","grassland",24.2447668901338
"2342",34498,8.14753,0.466466666666667,0.7229,"1","cropland",17.4664784907818
"2343",34499,8.14693,0.480504761904762,0.6636,"1","cropland",16.9549412324341
"2344",34500,11.50916,0.482752380952381,0.6919,"0","forest",23.8407110023871
"2345",34509,3.00587,0.307438095238095,0.2316,"1","cropland",9.77715529258697
"2346",34510,5.21857,0.277985714285714,0.2324,"0","grassland",18.7727992188704
"2347",34511,5.5324,0.25967619047619,0.2233,"0","grassland",21.3049952321573
"2348",34512,5.1813,0.260804761904762,0.2072,"1","cropland",19.8665851120159
"2349",34513,4.3121,0.429885714285714,0.1944,"1","cropland",10.0308055297089
"2350",34514,3.7457,0.370457142857143,0.1957,"1","cropland",10.1110211321919
"2351",34515,5.00706,0.386666666666667,0.2004,"1","cropland",12.9492931034483
"2352",34516,5.85772,0.633085714285714,0.846,"0","forest",9.25264915606101
"2353",34518,2.84238,0.646304761904762,0.5058,"0","grassland",4.3978942559901
"2354",34519,1.91052,0.483419047619048,0.4714,"0","forest",3.95209913512875
"2355",34520,9.21886,0.356038095238095,0.9176,"1","cropland",25.8929033811256
"2356",34521,12.937,0.554257142857143,0.5255,"0","grassland",23.3411516057529
"2357",34522,11.9902,0.554257142857143,0.5255,"0","grassland",21.6329192226403
"2358",34523,7.27302,0.496571428571429,0.4133,"0","cropland",14.6464729574223
"2359",34524,7.85116,0.485190476190476,0.4117,"1","cropland",16.1816036902542
"2360",34525,1.3191,0.495566666666667,0.5575,"1","cropland",2.66180130490348
"2361",34529,6.20311,NA,0.2132,"0","other",NA
"2362",34531,5.1856,NA,0.326,"0","other",NA
"2363",34532,5.46012,1.43414761904762,0.4913,"0","forest",3.80722313901405
"2364",34556,5.29308,0.455528571428572,0.3137,"0","grassland",11.6196443691787
"2365",34557,6.59669,0.613871428571429,0.241,"0","grassland",10.7460450070978
"2366",34558,6.30335,0.613871428571429,0.241,"0","grassland",10.2681925019199
"2367",34560,3.2093,0.291585714285714,0.2834,"0","grassland",11.0063691146931
"2368",34561,18.37539,0.546971428571429,0.2827,"0","grassland",33.5947894901797
"2369",34562,13.98367,0.615333333333333,0.2532,"1","cropland",22.7253575297942
"2370",34564,7.21924,0.628385714285714,0.2612,"1","cropland",11.4885488894446
"2371",34565,7.79618,0.631647619047619,0.2659,"1","cropland",12.34260965276
"2372",34566,10.6308,0.635757142857143,0.2677,"0","grassland",16.7214794508235
"2373",34567,4.56387,0.413980952380952,0.2819,"1","cropland",11.0243477960799
"2374",34570,1.64955,0.5164,0.8973,"1","cropland",3.19432610379551
"2375",34571,3.42309,0.173695238095238,0.914,"0","forest",19.7074487334137
"2376",34572,1.89539,0.567580952380952,0.8967,"1","cropland",3.33941791395396
"2377",34573,3.64243,0.229571428571429,0.9385,"0","forest",15.8662165525824
"2378",34575,11.5017,0.510790476190476,0.7625,"1","cropland",22.5174519419014
"2379",34580,6.78457,0.228571428571429,0.1831,"1","cropland",29.68249375
"2380",34581,2.8371,0.21682380952381,0.1856,"1","cropland",13.0848176048141
"2381",34582,5.9599,0.199133333333333,0.1804,"0","grassland",29.9291931704051
"2382",34583,3.5948,0.203319047619048,0.1788,"0","grassland",17.680586458065
"2383",34584,4.51671,0.234319047619048,0.256,"1","cropland",19.2758977381267
"2384",34585,5.2269,0.234319047619048,0.256,"1","cropland",22.3067652976203
"2385",34588,12.47124,0.561,0.31,"0","forest",22.2303743315508
"2386",34590,2.7688,0.484842857142857,0.6163,"0","forest",5.71071628509974
"2387",34591,6.31734,0.204361904761905,0.2303,"0","grassland",30.9125128157331
"2388",34592,7.59482,0.227947619047619,0.2193,"0","grassland",33.3182686080762
"2389",34596,8.7024,0.2848,0.2084,"0","grassland",30.5561797752809
"2390",34628,5.9292,0.194809523809524,0.2577,"1","cropland",30.4358836470301
"2391",34631,16.0666,0.306333333333333,0.1869,"1","cropland",52.4480957562568
"2392",34633,10.31786,0.573604761904762,0.3153,"1","cropland",17.9877516458155
"2393",34635,3.53232,0.177747619047619,0.1645,"0","shrubland",19.8726712567311
"2394",34637,4.02808,0.133471428571429,0.1534,"0","shrubland",30.1793428235042
"2395",34650,7.62932,0.582628571428571,0.8409,"0","cropland",13.0946547665751
"2396",34651,15.31128,0.582628571428571,0.8409,"0","cropland",26.2796586896822
"2397",34652,10.48992,0.582628571428571,0.8409,"0","cropland",18.0044723420949
"2398",34653,7.62315,0.576457142857143,0.841,"0","cropland",13.2241400674068
"2399",34654,5.825,1.03569523809524,1.097,"1","cropland",5.62424136535844
"2400",34655,7.76307,0.923133333333333,1.1787,"0","forest",8.40947858741966
"2401",34656,7.1826,1.07800952380952,1.3332,"0","forest",6.66283538443869
"2402",34663,39.63248,0.393014285714286,0.4386,"0","grassland",100.842339427865
"2403",34670,4.878,0.781685714285714,1.0203,"0","forest",6.24035966226836
"2404",34671,4.6146,0.53737619047619,1.0505,"0","forest",8.58728034807575
"2405",34673,1.85888,0.789252380952381,1.0664,"0","forest",2.35524154866269
"2406",34702,13.17413,0.5262,0.7849,"1","cropland",25.0363549980996
"2407",34703,4.4919,0.546642857142857,0.7782,"1","cropland",8.2172481379851
"2408",34704,15.8626,0.5006,0.7832,"1","cropland",31.6871753895326
"2409",34705,8.4443,0.561890476190476,0.7256,"1","cropland",15.0283736027187
"2410",34706,4.43628,0.460252380952381,0.8301,"1","cropland",9.638798588766
"2411",34709,6.0076,0.549971428571429,0.7271,"1","cropland",10.9234765442361
"2412",34710,18.29315,0.55047619047619,0.7969,"1","cropland",33.2315008650519
"2413",34781,4.72234,0.511061904761905,0.2937,"0","forest",9.24025045889511
"2414",34784,31.42944,0.624433333333333,1.618,"0","forest",50.3327390167085
"2415",34796,15.34444,NA,0.3547,"0","other",NA
"2416",34797,6.156,0.465995238095238,0.3732,"0","grassland",13.2104354223934
"2417",34799,17.07729,0.383176190476191,0.4536,"0","cropland",44.567722171822
"2418",34803,4.33437,0.607642857142857,0.8029,"1","cropland",7.1330880451393
"2419",34804,4.3038,0.607642857142857,0.8029,"1","cropland",7.08277888797461
"2420",34805,3.05184,0.695471428571429,0.8111,"1","cropland",4.38816013803586
"2421",34806,4.75836,0.610719047619048,0.8194,"1","cropland",7.79140591496363
"2422",34809,2.23036,NA,0.783,"0","other",NA
"2423",34831,6.45465,0.40682380952381,0.2578,"1","cropland",15.8659592897358
"2424",34833,9.14502,0.241842857142857,0.2127,"0","cropland",37.8138933191565
"2425",34845,3.6144,0.547090476190476,0.8365,"1","cropland",6.60658548686123
"2426",34913,4.7512,0.660652380952381,0.8545,"1","cropland",7.19167922039542
"2427",34914,5.72,0.613780952380952,0.8585,"1","cropland",9.31928561453597
"2428",34917,6.1725,0.624633333333333,0.7153,"1","cropland",9.88179732109504
"2429",34918,7.29244,0.527104761904762,0.7115,"0","cropland",13.8348968308459
"2430",34919,7.1166,0.57887619047619,0.723,"1","cropland",12.2938205389754
"2431",34920,7.73892,0.552585714285714,0.7046,"1","cropland",14.0049223132804
"2432",34921,6.2604,0.53547619047619,0.708,"1","cropland",11.6912761227212
"2433",34922,8.13422,0.595547619047619,0.6873,"1","cropland",13.6583872386359
"2434",34957,6.41716,0.230333333333333,0.2363,"0","grassland",27.8603183791606
"2435",34958,6.15292,0.206519047619048,0.2141,"0","grassland",29.793474601674
"2436",34959,6.91738,0.154480952380952,0.1625,"0","grassland",44.7782065904257
"2437",34999,5.81508,0.6529,0.8148,"1","cropland",8.90654005207536
"2438",35014,5.9304,0.37622380952381,0.4751,"1","cropland",15.7629577126077
"2439",35015,3.421,0.298490476190476,0.262,"0","grassland",11.4610021856006
"2440",35016,12.3494,0.358390476190476,0.2899,"0","grassland",34.4579469054769
"2441",35017,19.41278,0.409342857142857,0.287,"0","grassland",47.4242549033294
"2442",35018,14.42681,0.380419047619048,0.2818,"0","grassland",37.9234691067495
"2443",35038,4.9416,0.959880952380952,1.1053,"1","cropland",5.14813841002108
"2444",35040,12.66274,0.848842857142857,1.076,"0","forest",14.9176492367761
"2445",35045,1.0916,0.227214285714286,0.1774,"0","grassland",4.80427538509903
"2446",35046,2.57848,0.221542857142857,0.1776,"0","grassland",11.6387412948156
"2447",35066,6.90482,0.27572380952381,0.3163,"0","grassland",25.0425235743152
"2448",35067,9.97442,0.426571428571429,0.3579,"0","forest",23.3827662424648
"2449",35091,4.84345,NA,0.0741,"0","grassland",NA
"2450",35092,2.04985,0.102690476190476,0.1102,"0","grassland",19.9614421516346
"2451",35112,6.52526,0.485833333333333,0.4963,"1","cropland",13.4310668953688
"2452",35113,9.75996,0.485833333333333,0.4963,"0","cropland",20.0891114922813
"2453",35114,9.2559,0.485833333333333,0.4963,"0","cropland",19.0515951972556
"2454",35115,6.8166,0.519861904761905,0.4932,"1","cropland",13.1123283655916
"2455",35116,7.16108,0.519861904761905,0.4932,"1","cropland",13.774965879217
"2456",35162,14.0483,1.30864761904762,1.2447,"0","forest",10.7349754017233
"2457",35164,16.70732,0.721747619047619,0.6192,"1","cropland",23.148424129263
"2458",35165,14.9694,1.0315380952381,1.7451,"1","cropland",14.5117277482077
"2459",35167,7.30372,0.511142857142857,0.4986,"1","cropland",14.2889994410285
"2460",35168,21.519,0.613690476190476,0.5775,"1","cropland",35.06490785645
"2461",35175,12.54141,0.115452380952381,0.1393,"0","shrubland",108.628422355125
"2462",35177,8.57404,0.124328571428571,0.1549,"0","grassland",68.9627484775365
"2463",35178,8.79042,0.122219047619048,0.1547,"0","shrubland",71.9234863243201
"2464",35218,8.3904,0.494780952380952,0.8155,"1","cropland",16.9578072066523
"2465",35219,9.86231,0.42802380952381,0.7753,"1","cropland",23.0414985815208
"2466",35220,10.092,0.527747619047619,1.113,"1","cropland",19.1227769406372
"2467",35221,7.57395,0.703480952380952,1.0668,"0","grassland",10.7663895864781
"2468",35222,6.19326,0.591052380952381,1.1089,"1","cropland",10.478360631964
"2469",35223,4.8002,0.619528571428572,1.0742,"1","cropland",7.74814951460788
"2470",35224,8.16774,0.566919047619048,0.6863,"1","cropland",14.4072421526547
"2471",35225,7.93518,0.418814285714286,0.5991,"0","cropland",18.946774908756
"2472",35228,1.46202,0.1629,0.2115,"0","grassland",8.97495395948434
"2473",35265,7.27152,0.585128571428571,0.7629,"1","cropland",12.4272174613638
"2474",35304,5.9444,1.14260952380952,1.1627,"0","forest",5.20247720339407
"2475",35308,11.21348,1.30850952380952,1.4567,"0","forest",8.56965868108753
"2476",35309,5.1765,1.1980380952381,1.4187,"0","forest",4.32081418827607
"2477",35312,12.1846,1.31531428571429,1.7735,"1","cropland",9.26364149795812
"2478",35315,11.63026,NA,1.8036,"1","cropland",NA
"2479",35316,5.4294,1.20312380952381,1.4962,"1","cropland",4.51275251725667
"2480",35343,3.47774,0.659309523809524,0.1588,"0","grassland",5.27482142212271
"2481",35347,2.0621,0.366814285714286,0.1446,"1","cropland",5.62164583089925
"2482",35348,2.60984,0.647528571428571,0.2445,"0","grassland",4.0304630794008
"2483",35349,5.52154,0.69962380952381,0.5973,"0","forest",7.89215564827356
"2484",35350,13.83924,1.03367619047619,1.0201,"0","forest",13.3883706788531
"2485",35351,5.03584,0.951985714285714,1.0145,"0","grassland",5.2898272783205
"2486",35352,3.50896,0.898804761904762,0.8357,"1","cropland",3.90402916041939
"2487",35353,9.73597,0.861128571428571,0.7051,"1","cropland",11.3060584946665
"2488",35354,5.94078,0.742547619047619,0.6869,"1","cropland",8.00053740340526
"2489",35355,5.84943,0.744533333333333,0.4917,"0","forest",7.85650519340974
"2490",35358,5.25056,0.526595238095238,0.3495,"0","grassland",9.97076999593073
"2491",39407,22.08518,1.64299047619048,1.5047,"1","cropland",13.4420620935112
"2492",39425,10.93908,0.462209523809524,0.6889,"1","cropland",23.666929036512
"2493",39426,10.08883,0.4316,0.6207,"1","cropland",23.3754170528267
"2494",39427,11.85055,0.443461904761905,0.6518,"1","cropland",26.7228140066791
"2495",39428,10.63344,0.351461904761905,0.5268,"1","cropland",30.2548863928896
"2496",39435,3.83811,0.415047619047619,0.4673,"1","cropland",9.2473967416246
"2497",39436,2.04905,0.3802,0.4654,"1","cropland",5.38940031562336
"2498",39437,4.9103,0.395604761904762,0.4702,"1","cropland",12.412135729504
"2499",39439,2.48748,0.460719047619048,0.915,"1","cropland",5.39912559043317
"2500",39442,1.1438,NA,0.0937,"0","other",NA
"2501",39443,0.5535,NA,0.1004,"0","shrubland",NA
"2502",39446,11.49063,0.0866190476190476,0.0919,"0","other",132.657080813634
"2503",39447,13.7652,0.12552380952381,0.1033,"0","shrubland",109.662063732929
"2504",39465,11.47086,0.7563,0.8047,"0","cropland",15.1670765569219
"2505",39466,6.31428,0.7563,0.8047,"0","cropland",8.34890916303054
"2506",39467,7.2747,0.735304761904762,0.7953,"1","cropland",9.89344878055099
"2507",39468,10.75856,0.735304761904762,0.7953,"1","cropland",14.6314297926354
"2508",39489,18.864,NA,0.0208,"0","other",NA
"2509",39490,35.92253,NA,0.0213,"0","other",NA
"2510",39494,20.83008,NA,0.0205,"0","other",NA
"2511",39495,5.54985,NA,0.0199,"0","other",NA
"2512",39503,12.8919,NA,0.8771,"0","other",NA
"2513",39504,17.21678,NA,0.8771,"0","other",NA
"2514",39507,7.23833,NA,0.8508,"0","other",NA
"2515",39508,5.08314,NA,0.8897,"0","other",NA
"2516",39509,17.6057,NA,0.8941,"0","other",NA
"2517",39517,6.34006,0.3358,0.2894,"0","grassland",18.8804645622394
"2518",39519,8.23597,0.384252380952381,0.3788,"0","grassland",21.4337513786822
"2519",39520,10.43902,0.405971428571429,0.4947,"0","forest",25.7136814694912
"2520",39544,9.6354,1.47958571428571,1.4773,"0","forest",6.51222832646204
"2521",39545,5.58334,0.787914285714286,0.8813,"1","cropland",7.08622765347935
"2522",39546,5.0392,0.834985714285714,0.9021,"1","cropland",6.03507331177608
"2523",39547,4.6357,0.880180952380952,0.8826,"1","cropland",5.26675791774419
"2524",39548,4.29478,0.880180952380952,0.8826,"1","cropland",4.87942847250024
"2525",39549,10.7052,1.28941904761905,1.7842,"0","other",8.30234361728058
"2526",39550,16.46414,0.962852380952381,1.2584,"0","forest",17.099339759346
"2527",39551,16.11394,0.962852380952381,1.2584,"0","forest",16.7356287617644
"2528",39552,14.06196,0.962852380952381,1.2584,"0","forest",14.6044817234507
"2529",39555,8.49696,0.812361904761905,1.1314,"1","cropland",10.4595746676358
"2530",39573,22.7745,0.443628571428571,2.009,"0","grassland",51.3368648161267
"2531",39574,10.55007,0.656533333333333,3.3158,"0","forest",16.0693592607636
"2532",39605,6.47325,0.486614285714286,0.4902,"1","cropland",13.3026304201039
"2533",39606,5.6488,0.376985714285714,0.4349,"1","cropland",14.9841221721172
"2534",39607,5.75598,0.366919047619048,0.3788,"1","cropland",15.6873295004737
"2535",39608,4.97952,0.429071428571429,0.5078,"1","cropland",11.6053404361578
"2536",39609,8.5382,0.534409523809524,0.8356,"1","cropland",15.9768859266124
"2537",39947,9.333,1.26674761904762,1.4347,"1","cropland",7.3676870275208
"2538",39948,17.60276,1.01055714285714,1.6929,"1","cropland",17.4188665375535
"2539",39949,10.72302,0.830466666666667,2.1249,"1","cropland",12.9120414224934
"2540",39950,5.59449,0.932614285714286,1.982,"1","cropland",5.99871788980286
"2541",39952,10.81008,1.02382380952381,1.4671,"1","cropland",10.5585354622959
"2542",39953,2.35602,1.62692380952381,1.621,"0","forest",1.44814402875424
"2543",39954,14.0796,1.02458571428571,1.6262,"1","cropland",13.741749278454
"2544",39955,5.2795,NA,1.6189,"1","cropland",NA
"2545",39956,4.47755,0.628590476190476,0.8921,"1","cropland",7.12315914669253
"2546",39957,6.11264,0.863795238095238,1.1403,"1","cropland",7.07649189347123
"2547",39972,7.4148,0.868066666666667,1.0849,"0","forest",8.5417402657246
"2548",39973,9.50797,0.846828571428571,1.1395,"0","forest",11.2277387901076
"2549",39974,13.87916,0.725047619047619,0.9348,"0","cropland",19.1424116642585
"2550",39975,8.24038,0.618576190476191,1.1636,"0","forest",13.3215279328104
"2551",39976,10.4676,0.689966666666667,1.1385,"0","cropland",15.1711676892603
"2552",39977,6.8796,0.622752380952381,1.0308,"0","grassland",11.0470874306076
"2553",39978,11.35468,0.738595238095238,1.0107,"1","cropland",15.3733457980078
"2554",39982,3.34714,0.3742,0.3239,"0","shrubland",8.94478888295029
"2555",39983,8.17646,0.516066666666667,0.4366,"0","forest",15.8438057098566
"2556",39984,3.756,0.676971428571429,0.4231,"0","forest",5.54824006077488
"2557",39988,5.78728,0.470385714285714,0.9112,"1","cropland",12.3032647978862
"2558",39989,5.33944,0.470385714285714,0.9112,"1","cropland",11.3511950678774
"2559",39990,6.65366,0.470385714285714,0.9112,"1","cropland",14.1451149512558
"2560",39991,5.51369,0.470385714285714,0.9112,"1","cropland",11.7216357396665
"2561",39992,6.80932,0.749309523809524,0.8668,"0","forest",9.0874595659496
"2562",40047,9.73755,0.224385714285714,0.2515,"1","cropland",43.3964792767556
"2563",40048,8.17066,0.232161904761905,0.2549,"1","cropland",35.1938015342331
"2564",40049,3.71181,0.23332380952381,0.2578,"0","grassland",15.90840646557
"2565",40050,7.08232,0.271052380952381,0.2701,"1","cropland",26.1289717327524
"2566",40051,6.63,0.271966666666667,0.2752,"1","cropland",24.3779874984679
"2567",40064,5.21838,0.455414285714286,0.4655,"0","cropland",11.4585338310487
"2568",40098,1.7883,0.497871428571429,0.4665,"0","forest",3.59189119393992
"2569",40099,33.43904,0.385690476190476,0.4747,"1","cropland",86.6991592073585
"2570",40141,4.6528,0.384147619047619,1.153,"1","cropland",12.112010511832
"2571",40143,10.13436,0.734238095238095,1.033,"1","cropland",13.8025526947273
"2572",40149,3.4861,0.64212380952381,0.2715,"0","cropland",5.4290153211812
"2573",40150,6.68427,0.2648,0.3284,"0","shrubland",25.2427114803625
"2574",40151,6.89876,0.2648,0.3284,"0","shrubland",26.0527190332326
"2575",40155,1.95568,0.348347619047619,0.3542,"0","shrubland",5.61416209861523
"2576",40158,8.41165,0.445833333333333,0.302,"0","grassland",18.8672523364486
"2577",40159,7.86536,0.4291,0.3534,"0","forest",18.3298997902587
"2578",40160,13.17224,0.64387619047619,0.3979,"0","forest",20.4577218335379
"2579",40161,13.35102,0.656695238095238,0.393,"0","forest",20.3306179571592
"2580",40165,5.64656,0.268890476190476,0.2687,"1","cropland",20.9994793419165
"2581",40166,8.41536,0.30517619047619,0.3213,"0","grassland",27.575414670682
"2582",40168,4.8576,0.274109523809524,0.2996,"0","grassland",17.7213835276132
"2583",40199,8.388,NA,0.5377,"1","cropland",NA
"2584",40200,6.5142,NA,0.5128,"1","cropland",NA
"2585",40201,8.0175,0.508380952380952,0.5147,"0","cropland",15.7706538029224
"2586",40202,7.17709,0.508380952380952,0.5147,"0","cropland",14.1175430872986
"2587",40203,8.36244,0.473852380952381,0.5139,"0","cropland",17.6477745731542
"2588",40204,7.08714,0.459542857142857,0.5163,"1","cropland",15.4221524496394
"2589",40205,9.36832,0.473852380952381,0.5139,"0","cropland",19.770545377805
"2590",40209,6.66148,0.409919047619048,0.6625,"1","cropland",16.2507208159567
"2591",40210,10.65912,0.236233333333333,0.2554,"0","grassland",45.1211514039791
"2592",40211,25.07295,0.260014285714286,0.2576,"0","grassland",96.4291247733641
"2593",40237,12.52,0.712728571428571,1.169,"0","forest",17.5662945220581
"2594",40238,22.62985,0.712728571428571,1.169,"0","forest",31.7510071956866
"2595",40239,9.61006,0.712728571428571,1.169,"1","cropland",13.4834779820008
"2596",40240,10.08494,0.9631,1.1287,"1","cropland",10.4713321565777
"2597",40241,5.56731,0.37622380952381,0.4751,"0","cropland",14.797867277583
"2598",40242,4.2,0.420976190476191,0.5337,"0","cropland",9.97681126633109
"2599",40243,8.45868,0.481761904761905,0.4425,"1","cropland",17.5578017198774
"2600",40244,4.5163,0.530457142857143,0.445,"0","grassland",8.51397716255521
"2601",40245,3.3441,0.61107619047619,0.4844,"0","grassland",5.47247634929788
"2602",40246,6.62952,0.658090476190476,0.4921,"0","forest",10.073873182874
"2603",40247,5.20784,0.497066666666667,0.4827,"0","forest",10.4771459227468
"2604",40248,4.41357,0.395509523809524,0.4261,"1","cropland",11.1592003082221
"2605",40249,3.48748,0.424695238095238,0.4382,"1","cropland",8.21172381315453
"2606",40250,3.1266,0.424695238095238,0.4382,"1","cropland",7.3619850649205
"2607",40271,6.4468,0.373714285714286,0.6454,"1","cropland",17.2506116207951
"2608",40293,4.81505,0.482371428571429,0.7824,"1","cropland",9.98203814487947
"2609",40294,6.2154,0.526442857142857,0.791,"1","cropland",11.8064095953977
"2610",40295,10.56241,0.528128571428572,0.7434,"1","cropland",19.9996943384998
"2611",40350,5.5073,0.498352380952381,0.3845,"1","cropland",11.051015728018
"2612",40353,13.5297,0.365709523809524,0.3275,"1","cropland",36.9957551530619
"2613",40354,18.03616,0.379490476190476,0.3272,"1","cropland",47.5273060369167
"2614",40355,14.6013,0.478019047619048,0.3282,"0","forest",30.5454355275741
"2615",40376,15.11426,0.0962333333333333,0.1183,"0","shrubland",157.058468998961
"2616",40395,6.25884,0.501033333333333,0.7648,"1","cropland",12.4918634821369
"2617",40399,4.80363,0.346790476190476,0.249,"1","cropland",13.8516779721528
"2618",40427,5.59906,0.592242857142857,0.6743,"1","cropland",9.4539932942567
"2619",40428,7.67876,0.6054,0.6777,"1","cropland",12.6837793194582
"2620",40429,9.10882,0.622590476190476,0.6748,"1","cropland",14.6305161231108
"2621",40430,4.51626,0.622590476190476,0.6748,"1","cropland",7.25398182708193
"2622",40431,6.50492,0.564019047619048,0.6647,"1","cropland",11.5331565972105
"2623",40442,7.44783,0.702914285714286,1.0018,"1","cropland",10.5956446630355
"2624",40459,3.51498,0.773438095238095,0.868,"0","forest",4.54461710851978
"2625",40631,9.55005,0.291661904761905,0.2648,"0","grassland",32.7435631602149
"2626",40632,16.56896,0.197985714285714,0.2007,"0","grassland",83.6876542319071
"2627",40633,5.39208,0.431571428571429,0.1622,"1","cropland",12.4940615690169
"2628",40634,6.634,0.396838095238095,0.3131,"1","cropland",16.7171450513584
"2629",40637,9.20488,0.631485714285714,0.1456,"1","cropland",14.5765451090399
"2630",40638,1.11528,0.203980952380952,0.1894,"0","grassland",5.46756933420487
"2631",40640,10.71462,0.317038095238095,0.2668,"0","grassland",33.7960016822374
"2632",40641,12.72442,0.317038095238095,0.2668,"0","grassland",40.1353029529274
"2633",40642,12.0658,0.189314285714286,0.2062,"0","grassland",63.7342287956535
"2634",40644,13.83081,NA,0.212,"0","grassland",NA
"2635",40645,17.6006,0.0964190476190476,0.0876,"0","grassland",182.542769656262
