"","site_key","pedon_key","latitude","longitude","POM_mgpg_OC","MAOM_mgpg_OC","WS_mgpg_OC","WS_mgpg_OC_calculated","clay_total","claysilt","ph_h2o","al_fe","DEC","ET","prcp_mean","temp_mean","NPP_MODIS_mean_2001_2022_kgC_m2","horizon_ap","hzn_top","hzn_bot","hzn_desgn","aridity_index_v3","land_cover_simple","labsampnum","fMAOM","SOC_NPP_Ratio","SOC_NPP_Ratio_factor","aridity_index_factor_5_8","aridity_index_factor_5_10","MCI","aridity_index_factor","fraction_quant_method"
"605",49739,50465,38.24,-100.91,3.6321914725,6.745881245,14.296,10.3780727175,31.4,75.8,7.7,0.125,58.22,1900,600.560001894832,12.19880035,0.332609523809524,"1",0,11,"Ap1",0.2588,"cropland","10N06343",0.650012909778978,31.2019710038226,"low","dry_5","dry_5",1.43127637164898,"Arid","MIR prediction"
"606",135985,75389,45.8,-89.38,2.500975735,9.2875889475,21.5,11.7885646825,3.9,24.7,4.8,0.08,1.4,888,1098.52499886602,4.3121643,0.713868181818182,"0",4,9,"E",0.8771,"forest","18N03326",0.787847307763203,16.5136435307639,"low","wet_8","mid_5_10",-1.38419773314311,"Sub-humid","MIR prediction"
"607",34901,35121,35.87,-96.2,3.941794845,14.8229769775,32.8,18.7647718225,8.8,55,6.7,0.215,8.86,1678,1180.032500159,15.8322245,0.535195238095238,"0",0,7,"A",0.589,"forest","08N03473",0.78993643608959,35.0615448098602,"low","mid_5_8","mid_5_10",-0.792100574216703,"Sub-humid","MIR prediction"
"608",39397,40016,35.84,-79.5,1.2813517475,9.0867653425,10.2,10.36811709,14,80.4,4.8,0.13,3.73,1386,1554.68000009889,14.7904635,0.746013636363636,"1",0,15,"Ap1",0.8433,"cropland","09N00666",0.876414228699649,13.8980262352016,"low","wet_8","mid_5_10",-1.18576526143603,"Sub-humid","MIR prediction"
"609",33779,33976,45.14,-123.31,10.4486466075,27.995608555,45.3,38.4442551625,36.2,86,6.4,1.14,56.59,1085,1914.26750015281,11.15447975,0.725631818181818,"0",0,20,"A",1.1274,"cropland","06N04533",0.728213056454479,52.9803878485207,"high","wet_8","wet_10",3.10176060539456,"Humid","MIR prediction"
"610",52640,53366,38.24,-103.75,5.3326960875,9.210326335,20.04,14.5430224225,37.9,72,8.4,0.26,89.61,2034,297.917499393225,11.64115,0.196522727272727,"1",0,10,"Ap",0.1445,"cropland","10N03716",0.63331583129174,74.0017331548514,"high","dry_5","dry_5",3.17646556106566,"Arid","MIR prediction"
"611",33787,33984,45.38,-123.23,5.254893155,15.3861614025,24.3,20.6410545575,24.8,79.2,6,0.76,22.52,1045,1954.20749993809,10.80850385,0.797136363636364,"1",0,8,"Ap1",1.2208,"cropland","06N04582",0.745415470882973,25.894006971831,"low","wet_8","wet_10",0.80525377015411,"Humid","MIR prediction"
"612",134707,74062,46.12,-118.28,3.2156937575,12.5128668875,18.336,15.728560645,8.9,72.1,5.7,0.13,11.72,1447,758.087501388043,11.18698285,0.351522727272727,"0",3,8,"A1",0.3466,"cropland","17N03169",0.795550665437257,44.7440789021788,"high","dry_5","dry_5",-0.800758770687295,"Arid","MIR prediction"
"613",134497,73852,62.4,-145.34,16.2709899225,35.0236155625,44.3,51.294605485,22.7,82.7,6.6,0.905,27.85,562,440.307500772178,-2.8351123,0.338068181818182,"0",6,12,"Bw1",0.476,"forest","17N03289",0.682793350905914,151.72858093042,"high","dry_5","dry_5",1.31194645346151,"Arid","MIR prediction"
"614",134120,73387,41.4,-115.44,3.6947985225,21.4309247725,31.6,25.125723295,20.4,65.8,6.8,0.275,19.95,1535,1017.51749932766,3.7797999,0.262222727272727,"0",0,25,"A",0.2748,"grassland","15N02451",0.852947575712765,95.8182517447,"high","dry_5","dry_5",-0.154326560074342,"Arid","MIR prediction"
"615",135467,74871,31.81,-110.8,1.2276668975,3.1727393975,6.2,4.400406295,7.2,18.9,6.7,0.05,3.68,2358,819.347501382232,16.1775998,0.186513636363636,"0",0,5,"A",0.2336,"grassland","18N04462",0.721010557844409,23.5929467721102,"low","dry_5","dry_5",-1.3260289467088,"Arid","MIR prediction"
"616",134118,73385,41.56,-115.03,9.51022063,19.85021115,35.7,29.36043178,17.8,58.6,6.2,0.14,20.46,1453,779.147502481937,4.38398365,0.2384,"0",2,10,"A",0.2772,"grassland","15N02444",0.676087167203098,123.156173573825,"high","dry_5","dry_5",-0.362380949129977,"Arid","MIR prediction"
"617",30709,30826,46.98,-122.87,13.3785850775,38.7021241725,68.2,52.08070925,5.5,15.3,5.9,0.905,21.89,997,1736.21499921195,10.7402435,0.87745,"0",3,15,"A",1.2746,"forest","04N04313",0.743118224191619,59.3546176420309,"high","wet_8","wet_10",1.02475763182666,"Humid","MIR prediction"
"618",58715,59516,44.19,-121.92,20.093700495,42.24993959,58,62.343640085,8.7,36.5,5.8,4.47,1.19,1168,3050.18499839306,4.6621287,0.775631818181818,"0",7,18,"A",1.3542,"forest","12N01352",0.677694461414123,80.3778785547266,"high","wet_8","wet_10",6.1704424690346,"Humid","MIR prediction"
"619",58705,59506,35.36,-111.53,9.5337880375,23.1137233975,29.808,32.647511435,4.2,18.6,6.9,1.37,17.75,1818,662.579998515546,8.042078765,0.299440909090909,"0",5,13,"C2",0.2551,"grassland","12N02820",0.707978108638344,109.028227085326,"high","dry_5","dry_5",1.62654601172695,"Arid","MIR prediction"
"620",58676,59477,37.59,-87.34,27.1349904675,42.4986542275,113.1,69.633644695,14.8,77.7,5.8,0.33,34.75,1349,1516.99500393122,13.8466625,0.594781818181818,"0",1,2,"A1",0.8746,"cropland","11N05269",0.610317819979795,117.074265833919,"high","wet_8","mid_5_10",0.65360177798896,"Sub-humid","MIR prediction"
"621",49690,50416,37.55,-118.24,6.5455498475,9.4509925575,20.8,15.996542405,4,20.4,5.6,0.26,3.14,1513,534.077498388477,-1.68148515,0.0938454545454546,"0",0,3,"A1",0.4083,"grassland","10N03865",0.59081470971789,170.456230218929,"high","dry_5","dry_5",-0.990181654834641,"Arid","MIR prediction"
"622",56420,57221,44.53,-69.41,7.749364975,28.2733596025,42.1,36.0227245775,11.4,53.8,3.8,0.945,1.06,1011,1506.91500001401,6.831775465,0.722804545454546,"0",2,18,"A",1.0869,"forest","12N01962",0.784875656522652,49.8374350355622,"high","wet_8","wet_10",0.0899695289605428,"Humid","MIR prediction"
"623",134213,73480,44.24,-73.99,13.236836265,46.2053256575,77.7,59.4421619225,8,33.9,5.5,1.295,14.43,876,1432.40749860927,4.4925011,0.705677272727273,"1",0,16,"Ap",1.1699,"cropland","17N00267",0.777315699212656,84.2342019784346,"high","wet_8","wet_10",1.33732986184857,"Humid","MIR prediction"
"624",134112,73379,38.08,-110.77,14.8913872575,28.655169045,68.1,43.5465563025,16.4,54.8,7,0.18,29.27,1566,511.935001462698,4.7093612,0.218463636363636,"0",0,8,"A1",0.2636,"grassland","15N02420",0.658035249583098,199.330913955932,"high","dry_5","dry_5",0.131065289154422,"Arid","MIR prediction"
"625",134222,73489,29.51,-95.5,18.144159555,35.062117075,65.62,53.20627663,53.9,94.3,7.5,0.195,59.94,1578,1496.21249881387,20.4048875,0.831004545454545,"0",0,16,"A",0.7714,"forest","16N09032",0.658984602866017,64.0264567998206,"high","mid_5_8","mid_5_10",1.63477895234745,"Sub-humid","MIR prediction"
"626",135514,74918,19.55,-155.23,24.219896635,51.556547535,55.7,75.77644417,6,29.6,5.6,4.595,2.92,1194,4684.39999648184,17.68401925,2.22438181818182,"0",8,30,"Bw",2.0177,"forest","18N05221",0.680376970702609,34.0662936329603,"low","wet_8","wet_10",6.46920179853807,"Humid","MIR prediction"
"627",54693,55494,38.72,-75.38,5.317245475,20.4756892325,49.4,25.7929347075,3.7,14,3.7,0.17,0.09,1294,1448.79499895126,13.13027585,0.737604545454546,"0",0,18,"A",0.8719,"forest","12N00093",0.793848759929832,34.9685137740105,"low","wet_8","mid_5_10",-1.29223526968753,"Sub-humid","MIR prediction"
"628",32348,32473,63.8,-145.73,13.4489582925,35.3814996375,62.7,48.83045793,7.5,54,4.6,0.55,2.61,616,552.96500063315,-3.40079975,0.312590909090909,"0",7,12,"A",0.4658,"forest","04N00423",0.724578493370275,156.212021878726,"high","dry_5","dry_5",-0.515998119443663,"Arid","MIR prediction"
"629",32235,32354,41.44,-86.92,2.433805875,9.7359012225,16,12.1697070975,11.9,45.2,6.3,0.175,7.15,1116,1340.22000272572,9.68953665,0.52835,"1",0,23,"Ap",0.881,"cropland","05N02828",0.800011137860502,23.0334193195798,"low","wet_8","mid_5_10",-0.943425900821998,"Sub-humid","MIR prediction"
"630",133884,73151,41.99,-74.38,2.556696375,6.7859292525,10.8,9.3426256275,7.4,19.9,3.6,0.105,0,907,2076.82500354946,4.383408475,0.942368181818182,"0",8,28,"E",1.6022,"forest","16N02691",0.726340701539579,9.91398670684591,"low","wet_8","wet_10",-1.40857869988913,"Humid","MIR prediction"
"631",135582,74986,45.81,-121.99,7.143498195,18.1503188175,28.2,25.2938170125,26.1,56,5.5,1.535,11.4,1064,3577.14999745786,8.0300141,0.776104545454546,"0",10,32,"A",2.0004,"forest","18N06342",0.717579272773669,32.5907342775399,"low","wet_8","wet_10",1.60488929806973,"Humid","MIR prediction"
"632",34287,34501,37.45,-122.1,9.56178375,28.620266745,43.484,38.182050495,66.6,99.5,8.1,0.565,35.86,1586,758.902498743497,15.3357155,0.639436363636364,"0",0,7,"Ag1",0.2414,"forest","08N00562",0.749573854048197,59.7120412074554,"high","dry_5","dry_5",1.11203553700741,"Arid","MIR prediction"
"633",30977,31094,35.41,-83.49,29.5728805125,39.123684845,115.9,68.6965653575,13.9,43.3,3.7,1.3,0.39,1317,2038.78250226378,12.0123045,0.984722727272727,"0",0,21,"A1/A2",1.1419,"forest","03N03431",0.569514423922049,69.7623437084274,"high","wet_8","wet_10",0.669413704456479,"Humid","MIR prediction"
"634",58712,59513,44.08,-122.66,15.2778726675,34.797443565,50.8,50.0753162325,23,62.5,5.6,2.325,11.74,1240,2486.53249959648,8.5841669,0.869040909090909,"0",8,26,"A",1.5402,"forest","12N01330",0.694902123102633,57.6213567263284,"high","wet_8","wet_10",2.98258458588887,"Humid","MIR prediction"
"635",134179,73446,47.95,-123.25,4.2921716975,34.821478245,45,39.1136499425,15.5,31.2,4.7,1.18,10.1,831,4206.07998717949,3.40084645,0.593531818181818,"0",2,15,"A1",3.1774,"forest","16N00780",0.890264096963341,65.8998367809798,"high","wet_8","wet_10",0.930518616093821,"Humid","MIR prediction"
"636",135204,74608,40.18,-112.52,2.7964357025,17.2782820625,19.244,20.074717765,18.2,71.1,7.6,0.18,54.95,1712,780.362500503659,7.89985725,0.243804545454545,"0",0,17,"A1",0.2073,"grassland","17N02764",0.860698629229271,82.3393908738371,"high","dry_5","dry_5",1.36848289646701,"Arid","MIR prediction"
"637",136388,75792,63.69,-160.62,16.1316538325,32.3382559525,42.1,48.469909785,2.3,67.8,6.1,2.585,4.38,579,640.312499800697,-2.92608235,0.382172727272727,"0",3,32,"Abjj",0.6604,"forest","19N00650",0.667182094952191,126.827233672304,"high","mid_5_8","mid_5_10",3.07596204779914,"Sub-humid","MIR prediction"
"638",39510,40141,18.12,-65.95,2.0379725875,12.864680345,17.2,14.9026529325,19.3,41.6,4.9,0.59,0.67,1727,2893.61999979615,24.432373,0.379131818181818,"1",0,20,"Ap",1.153,"cropland","09N02844",0.863247664913705,39.3073127018667,"low","wet_8","wet_10",-0.540551853067767,"Humid","MIR prediction"
"639",134458,73743,46.78,-116.12,11.1193273875,22.877456075,36.7,33.9967834625,11.5,50.6,6.6,1.18,11.34,1101,1563.97250025719,5.61821625,0.536227272727273,"0",3,8,"A",0.8524,"forest","17N00042",0.67293001704808,63.3999522060693,"high","wet_8","mid_5_10",0.990269310527919,"Sub-humid","MIR prediction"
"640",134748,74103,45.27,-67.58,4.56259581,9.2427139225,19.9,13.8053097325,7.9,56.4,4.4,0.255,1.31,968,1637.00750350952,6.081983195,0.796872727272727,"0",7,13,"E",1.1518,"forest","18N01286",0.669504277817187,17.3243596624874,"low","wet_8","wet_10",-1.0869780141112,"Humid","MIR prediction"
"641",135561,74965,31.8,-88.18,5.501748425,14.118473445,24.4,19.62022187,36.5,85.7,4.8,0.525,16.95,1535,2004.80499618128,18.1810165,0.405057142857143,"0",0,10,"A",0.9881,"forest","18N06234",0.719587858819662,48.438157963603,"high","wet_8","mid_5_10",0.131910255348507,"Humid","MIR prediction"
"642",33445,33611,47.84,-89.18,5.0554232225,6.5923410475,7.8,11.64776427,2.5,8,4.8,0.12,2.76,790,1017.29499889351,3.819589,0.795140909090909,"0",3,13,"E",0.9181,"forest","07N00030",0.565974799514036,14.6486794187422,"low","wet_8","mid_5_10",-1.24973752190228,"Humid","MIR prediction"
"643",39746,40377,37.85,-105.43,2.9688926025,10.65617325,17.5,13.6250658525,4.9,20.2,5.6,0.17,8.22,1308,516.970000013709,3.5847865,0.499713636363636,"0",0,31,"A",0.3462,"grassland","09N04591",0.782100678657986,27.2657475422287,"low","dry_5","dry_5",-0.900482732793005,"Arid","MIR prediction"
"644",134104,73371,34.11,-82.19,11.296837185,6.9303965925,34.868,18.2272337775,46.6,94.8,5.7,0.76,12.85,1502,1477.96250186116,16.0827475,0.7619,"0",0,9,"A",0.7898,"forest","16N05933",0.380222071933647,23.9233938541803,"low","mid_5_8","mid_5_10",0.339294725655949,"Sub-humid","MIR prediction"
"645",29496,29572,41.12,-87.63,3.2512387175,16.27702001,25.5,19.5282587275,19.6,42.2,6.5,0.195,21.5,1147,1274.04999735951,9.8203422,0.472513636363636,"1",0,20,"Ap",0.8504,"cropland","03N01612",0.833511079361031,41.3284553601147,"low","wet_8","mid_5_10",-0.217492575109559,"Sub-humid","MIR prediction"
"646",39423,40042,42.46,-76.19,24.501938935,45.069237555,90.1,69.57117649,24.5,88.2,4.5,0.93,8.25,976,1381.719999291,6.8008658,0.645763636363636,"0",0,3,"A",1.0496,"forest","09N02319",0.647814796713667,107.734738490019,"high","wet_8","wet_10",0.410579487763415,"Humid","MIR prediction"
"647",135502,74906,71.3,-156.61,1.598249245,23.591479205,38.9,25.18972845,30.7,67.2,5.1,0.46,8.49,231,108.327500120271,-12.8265915,0.0608272727272727,"0",10,30,"Cg1",0.4748,"grassland","18N05578",0.936551549248638,414.118985129278,"high","dry_5","dry_5",-0.387750362283255,"Arid","MIR prediction"
"648",29588,29673,48.23,-99.35,3.67901865,18.5229590175,22.124,22.2019776675,30.9,57.5,8.1,0.02,69.03,1075,617.834997299127,4.2126685,0.410404545454546,"1",0,19,"Ap",0.4089,"cropland","03N00637",0.834293201033822,54.0977869602056,"high","dry_5","dry_5",1.77123362840173,"Arid","MIR prediction"
"649",28481,28542,34.45,-81.56,1.8543403725,4.55707123,8.9,6.4114116025,13.3,28.2,4.1,0.04,1.52,1500,1528.48750151694,16.174223,0.6744,"0",0,15,"A",0.7929,"forest","02N00650",0.710775023120191,9.50683808199881,"low","mid_5_8","mid_5_10",-1.44734259941421,"Sub-humid","MIR prediction"
"650",32947,33089,45.1,-119.49,10.8805705425,33.5073740575,57.4,44.3879446,12,71.7,5.6,0.7,12.39,1205,1047.4925005734,3.82770165,0.583168181818182,"0",3,10,"A",0.4512,"forest","05N03877",0.754875549193598,76.1151688036353,"high","dry_5","dry_5",0.213738358154276,"Arid","MIR prediction"
"651",29667,29752,44.63,-119.58,2.5127090325,35.3261435925,41.7,37.838852625,20.6,68,6.5,0.44,31.05,1406,935.637502461672,4.74320825,0.249,"0",0,25,"A",0.3134,"grassland","03N01780",0.933594470810147,151.963263554217,"high","dry_5","dry_5",0.664863192296666,"Arid","MIR prediction"
"652",134113,73380,37.56,-112.83,4.33850025,13.67939892,27.72,18.01789917,25.7,68.3,7,0.36,22.4,1450,1222.85250225663,2.4733314,0.277054545454545,"0",0,15,"A",0.3915,"grassland","15N02424",0.759211647869378,65.0337612777267,"high","dry_5","dry_5",0.110199529497101,"Arid","MIR prediction"
"653",34939,35159,42.81,-77.4,5.3655950325,17.3153156725,23.2,22.680910705,29.7,87.2,5.7,0.5,12.38,1037,1070.62749816943,8.2441483,0.649977272727273,"1",0,33,"Ap",0.8346,"cropland","09N01512",0.763431235090699,34.8949288793314,"low","wet_8","mid_5_10",-0.131379459979305,"Sub-humid","MIR prediction"
"654",29850,29952,43.53,-119.76,6.2082209375,16.526360815,27.7,22.7345817525,14.9,44.3,6.7,0.4,14.89,1445,472.245001599193,6.846928725,0.134504545454545,"0",0,25,"A1",0.1798,"grassland","03N01749",0.72692609852753,169.02463538069,"high","dry_5","dry_5",-0.182750468641455,"Arid","MIR prediction"
"655",32112,32231,38.34,-78.68,15.2563081425,31.8452311275,74.4,47.10153927,11.6,59.3,4.2,0.23,11.88,1264,1364.3574988246,11.749603,0.815136363636364,"1",0,5,"Ap",0.8175,"cropland","04N06869",0.676097461379206,57.7836315139687,"high","wet_8","mid_5_10",-0.620731024816243,"Sub-humid","MIR prediction"
"656",135425,74829,18.03,-67.07,3.0290770275,22.4181437775,32.3,25.447220805,52.4,84,5.8,0.69,39.96,1962,1407.0850022235,25.881189,0.929109090909091,"1",0,23,"Ap",0.5503,"cropland","18N02720",0.880966292912237,27.3888406151543,"low","mid_5_8","mid_5_10",1.52499579055024,"Sub-humid","MIR prediction"
"657",135446,74850,63.87,-149.24,3.841270985,18.450647485,25,22.29191847,19.7,69.2,5,0.955,7.03,590,595.709999263287,-3.53299985,0.290236363636364,"0",7,14,"C1",0.7048,"shrubland","18N02980",0.827683248071739,76.8060838094343,"high","mid_5_8","mid_5_10",0.394872008919111,"Sub-humid","MIR prediction"
"658",43210,43924,40.55,-110.35,0.58081627545,5.7558886225,7.6,6.33670489795,4.9,25.1,5.4,0.075,2.68,1423,641.992498904467,3.87781925,0.367918181818182,"0",0,13,"A",0.2283,"grassland","10N02056",0.908340961934664,17.2231360424625,"low","dry_5","dry_5",-1.33113549589544,"Arid","MIR prediction"
"659",134623,73978,44.53,-111.41,8.2658247075,13.566030085,30.7,21.8318547925,14.6,49.4,6,0.435,21.94,1123,1428.25749891996,0.26115345,0.342295454545455,"0",10,22,"A",0.6015,"forest","17N02436",0.621386969359122,63.7807324128544,"high","mid_5_8","mid_5_10",0.217272433439281,"Sub-humid","MIR prediction"
"660",31657,31776,36.68,-114.28,4.94250117,6.4526716375,3.864,11.3951728075,14.1,73.7,8.6,0.145,191.97,2858,221.525001622736,19.4405595,0.0700863636363636,"0",0,5,"Az1",0.0468,"shrubland","04N04385",0.566263605344626,162.58758788832,"high","dry_5","dry_5",7.9106233388382,"Arid","MIR prediction"
"661",31739,31858,43.22,-121.79,33.6749096725,32.8233158075,63.2,66.49822548,3.1,42.9,5.7,1.265,5.26,1317,1237.80250163749,5.54434285,0.5807,"0",1,10,"A",0.501,"forest","04N05494",0.493596867744568,114.513906457723,"high","mid_5_8","mid_5_10",0.843768445645452,"Sub-humid","MIR prediction"
"662",51093,51819,42.74,-111.55,1.5355546875,13.6308621225,17.4,15.16641681,14.1,65.3,5.4,0.375,9.55,1305,789.094999488443,4.86972095,0.18175,"0",3,19,"A",0.3417,"grassland","10N02299",0.898752968038731,83.4465849243466,"high","dry_5","dry_5",-0.483143437771085,"Arid","MIR prediction"
"663",28815,28888,63.06,-141.82,25.256053755,34.8999560925,61.4,60.1560098475,9.2,84.7,4.8,0.515,6.92,601,399.292500223964,-4.72916685,0.471209090909091,"0",10,13,"A",0.4242,"forest","02N00165",0.580157430337784,127.663092686609,"high","dry_5","dry_5",-0.368627562837832,"Arid","MIR prediction"
"664",39847,40499,42.67,-77.12,4.7053142125,10.9559976425,15.7,15.661311855,16.4,55.8,6.9,0.25,9.94,1032,1121.50250004977,8.0301371,0.898836363636364,"1",0,28,"Ap",0.8365,"cropland","10N02039",0.699558104961827,17.423985598046,"low","wet_8","mid_5_10",-0.679748354209806,"Sub-humid","MIR prediction"
"665",134330,73609,42.26,-74.47,7.07104505,19.709636385,29.4,26.780681435,18.2,77.6,3.5,0.23,0.16,911,1683.69250197709,3.82140005,0.913568181818182,"0",4,20,"E",1.4269,"forest","17N00723",0.735964707725519,29.3143762753439,"low","wet_8","wet_10",-1.18547145930626,"Humid","MIR prediction"
"666",31408,31527,46.78,-89.03,18.2228527925,20.8234405075,47.6,39.0462933,5.7,25,5.5,0.24,11.5,935,1177.98250039667,5.028474315,0.760136363636364,"0",3,10,"A1",0.8681,"forest","05N01016",0.533301339195237,51.367485056509,"high","wet_8","mid_5_10",-0.62180992361293,"Sub-humid","MIR prediction"
"667",31220,31339,39.78,-99.32,2.5596715675,12.3262516875,18.6,14.885923255,22.4,94.2,6.4,0.175,14.84,1656,728.627501484007,11.167622,0.368619047619048,"1",0,18,"Ap",0.3592,"cropland","04N04973",0.828047510144173,40.3829464352151,"low","dry_5","dry_5",-0.572875223242799,"Arid","MIR prediction"
"668",31211,31330,45.26,-117.17,4.2161572825,19.657612605,45.3,23.8737698875,7.8,53.4,5,1.585,2.59,1075,1572.76000329852,-2.8529455,0.273995454545455,"0",5,13,"A",0.6349,"grassland","04N04368",0.82339792574161,87.1319924890924,"high","mid_5_8","mid_5_10",1.2665292407479,"Sub-humid","MIR prediction"
"669",134231,73498,47.23,-114.16,18.704862335,26.56565951,55.9,45.270521845,20.8,89.4,6.8,0.215,38.24,1292,557.832498975564,7.6592521,0.526968181818182,"0",0,15,"A1",0.3008,"grassland","17N00255",0.58682026244268,85.9075052478587,"high","dry_5","dry_5",0.623605395520212,"Arid","MIR prediction"
"670",134702,74057,47.18,-118.19,4.447964945,7.804207095,13.1,12.25217204,11.4,83.8,5.4,0.135,7,1346,508.632499098778,8.5904192,0.259940909090909,"1",0,8,"Ap1",0.2488,"cropland","17N03138",0.636965190296169,47.1344509906097,"high","dry_5","dry_5",-1.01958099894569,"Arid","MIR prediction"
"671",33275,33424,34.09,-80.49,1.446722615,5.0315864775,11.9,6.4783090925,4.2,10.2,5.3,0.04,0.98,1558,1475.45499898493,16.7933615,0.298209090909091,"1",0,4,"Ap1",0.7603,"cropland","06N03568",0.776682064047409,21.7240496349419,"low","mid_5_8","mid_5_10",-1.47336306311938,"Sub-humid","MIR prediction"
"672",33873,34070,38.34,-119.44,6.176014295,7.4455320675,17.9,13.6215463625,10.4,31.4,6.3,0.47,10.49,1656,1024.98249952495,6.02011485,0.289527272727273,"0",0,5,"A1",0.2631,"grassland","07N00301",0.546599620142797,47.0475414429477,"high","dry_5","dry_5",-0.274146476601594,"Arid","MIR prediction"
"673",51183,51909,38.14,-89.73,1.328261905,7.7678853675,14.332,9.0961472725,21.2,90.3,7.7,0.195,18.08,1336,1547.22250062227,13.0975785,0.611014285714286,"1",0,26,"Ap1",0.7916,"cropland","11N00556",0.853975329861283,14.8869633413995,"low","mid_5_8","mid_5_10",-0.382288845242311,"Sub-humid","MIR prediction"
"674",54721,55523,34.42,-103.94,5.512659675,15.3151816875,12.484,20.8278413625,26.1,44.1,8.3,0.105,57.11,2274,460.089999735355,14.2898517,0.217459090909091,"0",0,25,"A",0.1758,"grassland","11N02487",0.735322562763254,95.778204881796,"high","dry_5","dry_5",1.34332626715223,"Arid","MIR prediction"
"675",135019,74423,38.89,-78.15,15.00766898,7.831318115,22.252,22.838987095,32.7,82.6,5.8,0.27,8.2,1233,1303.49249961227,11.42426,0.736981818181818,"1",0,20,"Ap",0.841,"cropland","16N02451",0.342892532073564,30.9898921948241,"low","wet_8","mid_5_10",-0.729128474823676,"Sub-humid","MIR prediction"
"676",34779,34999,43.04,-85.05,1.5308213,7.347662065,12.5,8.878483365,14.1,45.7,7.3,0.185,11.06,1056,1169.36749877222,8.259825,0.654268181818182,"1",0,18,"Ap1",0.8148,"cropland","08N04012",0.827580766098558,13.5700980297209,"low","wet_8","mid_5_10",-0.737786671294268,"Sub-humid","MIR prediction"
"677",136373,75777,42.62,-121.95,9.6526268875,20.609934315,42.216,30.2625612025,24.5,65.1,8.8,0.215,71.32,1354,1045.80250183679,7.3984108465,0.625213636363636,"0",3,9,"A",0.4179,"grassland","19N02462",0.68103734436388,48.4035527096192,"high","dry_5","dry_5",2.21759972768145,"Arid","MIR prediction"
"678",135613,75017,44.93,-110.43,6.0871527375,8.853744705,18,14.9408974425,14.5,52.4,6.3,0.24,15,1194,680.392499589827,3.6317207,0.328418181818182,"0",5,15,"A",0.431,"grassland","18N06689",0.59258453108815,45.493514883325,"high","dry_5","dry_5",-0.453158769968301,"Arid","MIR prediction"
"679",67954,69882,35.92,-106.39,3.241409685,3.73355771,12.78,6.974967395,6.7,58.7,5.2,0.2,4.19,1371,738.562498420477,3.7456165,0.488104545454546,"0",5,19,"A2",0.5111,"grassland","13N02227",0.535279593231704,14.2899046115307,"low","mid_5_8","mid_5_10",-1.04297709604963,"Sub-humid","MIR prediction"
"680",31439,31558,42.34,-89.63,2.5134188575,12.040780505,24.8,14.5541993625,27.3,89.4,6.9,0.345,20.07,1122,1172.6074986076,8.22785215,0.581786363636364,"1",0,13,"Ap",0.7704,"cropland","04N02668",0.827306278078338,25.0163982385755,"low","mid_5_8","mid_5_10",-0.0279216496134179,"Sub-humid","MIR prediction"
"681",28458,28519,18.14,-66.8,12.877605245,29.30527243,48.948,42.182877675,57.7,89.7,4.9,1.065,8.38,1562,2840.25249655545,20.187737,1.58288181818182,"1",0,10,"Ap",1.3161,"cropland","01N05273",0.694719612440476,26.6494170256207,"low","wet_8","wet_10",0.649472944914068,"Humid","MIR prediction"
"682",32946,33088,43.16,-119.54,4.5462321175,16.97952131,35.5,21.5257534275,21.1,71.8,5.7,0.515,22.5,1480,549.674999415874,6.56794518,0.124581818181818,"0",0,5,"A1",0.1864,"grassland","05N03872",0.78880032548863,172.784068667907,"high","dry_5","dry_5",0.38211100110026,"Arid","MIR prediction"
"683",31214,31333,45.68,-118.1,40.19943638,47.83984037,86.5,88.03927675,8.7,83.5,5.7,1.62,23.86,1140,1942.95999978483,3.70964935,0.511068181818182,"0",5,15,"A",0.6288,"grassland","04N04733",0.543392019289845,172.265227776048,"high","mid_5_8","mid_5_10",2.35175768706482,"Sub-humid","MIR prediction"
"684",54019,54820,41.41,-95.86,5.6612141125,22.6942287975,37.9,28.35544291,19.8,90.6,7.4,0.225,36.7,1304,1042.52750493959,10.005924,0.565386363636364,"0",0,18,"A",0.595,"cropland","12N00052",0.800348238944154,50.1523289801825,"high","mid_5_8","mid_5_10",0.566630685801305,"Sub-humid","MIR prediction"
"685",43074,43788,44.3,-117.87,2.0402247675,6.260373055,8.9,8.3005978225,16.8,63.8,6.9,0.205,15,1419,599.909998966381,7.401482423,0.174913636363636,"0",0,7,"A1",0.2035,"grassland","10N01436",0.754207490697879,47.455407108703,"high","dry_5","dry_5",-0.513470062564855,"Arid","MIR prediction"
"686",134729,74084,44.4,-89.66,44.946388755,50.090091275,126.5,95.03648003,16.2,40.7,3.8,0.36,2.3,1005,1148.31500250846,6.75712565,0.623204545454546,"0",4,9,"A",0.8074,"cropland","18N00513",0.527061726814673,152.496448755333,"high","wet_8","mid_5_10",-0.858339952862054,"Sub-humid","MIR prediction"
"687",28412,28473,35.33,-83.34,21.9382108675,39.6971652275,90.9,61.635376095,26.2,59.2,3.9,1.87,0.39,1225,2760.86999969929,8.7785834,0.948936363636364,"0",3,28,"A",1.5827,"forest","01N05425",0.64406462234146,64.9520647083337,"high","wet_8","wet_10",1.65162618388608,"Humid","MIR prediction"
"688",133596,72863,43.31,-88.75,12.509009905,25.8218346875,55.528,38.3308445925,16.5,94.4,7.1,0.235,37.77,1070,1134.28750190139,7.7875095,0.5897,"0",0,15,"A",0.7743,"cropland","16N02299",0.673656815079739,65.000584352213,"high","mid_5_8","mid_5_10",0.635421550657392,"Sub-humid","MIR prediction"
